review_date,review_text,amenities_score,service_score,location_score,overall_rate,review_hotel,review_source
2023-11-07,柏麗廳咖啡機有小隻蟑螂,,,,1,台北晶華酒店,Google
2023-11-10,蘭迪斯聲稱這是五星級酒店，並收取五星級價格。服務、軟體是5 星級，但有3 個方面給了酒店3 星級的感覺：1）互聯網連接很差（免責聲明，我有一個角落套房，但仍然......；2）舊，模糊頻道有限的電視； 3）舊的、有污漬的地毯。不過，工作人員是最棒的，所以如果他們升級硬件，這個地方確實會是 4 星到 5 星。,3.0,5.0,4.0,3,亞都麗緻大飯店,Google
2023-11-13,彼得和傑克冒雨熱心幫忙叫計程車,5.0,5.0,5.0,5,台北福華大飯店,Google
2023-11-13,Daniel和Jaff很友善，幫忙把輪椅從B2搬到大廳,5.0,5.0,5.0,5,台北福華大飯店,Google
2023-11-13,Henry 和 Ben 非常熱情地幫忙尋找遺失的手機,5.0,5.0,5.0,5,台北福華大飯店,Google
2023-11-12,雖然設施比較老舊，但是打掃和服務都沒有什麼不便，而且不收押金也很好。,5.0,5.0,5.0,5,台北福華大飯店,Google
2023-11-12,很好,4.0,5.0,4.0,5,台北福華大飯店,Google
2023-11-12,謝謝 🙏Jerry 讓我有賓至如歸的感覺，非常熱心服務態度非常好，真的很感謝🙏。珍珠坊也非常好吃..謝謝孔副理。,5.0,5.0,5.0,5,台北福華大飯店,Google
2023-11-12,非常感謝🙏 Jerry Chen ，讓第一次入住的我，很開心很棒體驗。珍珠坊也非常好吃 孔副理服務態度非常好。,5.0,5.0,5.0,5,台北福華大飯店,Google
2023-11-12,飯店人員服務非常好 尤其是陳世華先生❤️ 珍珠坊也非常好吃 極推薦,5.0,5.0,5.0,5,台北福華大飯店,Google
2023-11-12,盧宜材 蔡亞純，林筱雯 吳秀美，服務親切，家人都很滿意,5.0,5.0,5.0,5,台北福華大飯店,Google
2023-11-12,約翰黃超級樂於助人而且很好,4.0,5.0,5.0,5,台北福華大飯店,Google
2023-11-12,2023/10/12 初訪,,4.0,4.0,4,台北福華大飯店,Google
2023-11-12,地點方便～服務人員態度都非常親切！,,5.0,5.0,5,台北福華大飯店,Google
2023-11-11,酒店位於台北市中心，該地區充滿活力。附近有很多購物場所，步行即可到達地鐵站。服務很好，房間寬敞、乾淨、光線充足、維護良好。工作人員很有禮貌。距離國際機場約 45 分鐘路程，但無論商務或休閒，絕對值得推薦。我的套餐包括早餐，有兩個用餐選擇，種類豐富。每次來一定都會住在這裡。,5.0,5.0,5.0,5,台北福華大飯店,Google
2023-11-10,高檔住宿,5.0,5.0,5.0,5,台北福華大飯店,Google
2023-11-10,【地點】我事先在Google Earth上研究過這個地方，所以很容易找到了獨特的棕色外觀。距離捷運「忠孝復興」、「大安」都很近，步行5-7分鐘，非常方便。雖然面對馬路，但是9樓的房間隔音、遮光都很好，能夠好好休息。步行即可到達兩家全家便利商店。 [工作人員]沒有門衛。調度員和前台工作人員也很有效率。 【早餐】三個場地都是自助餐形式。 【結構】 中庭結構高達13層，開闊感十足。還有3部電梯，所以你不會感到壓力。 [推薦/重訪] 推薦。我想再次訪問。,4.0,4.0,5.0,4,台北福華大飯店,Google
2023-11-10,接國外客人洽商,5.0,5.0,5.0,5,台北福華大飯店,Google
2023-11-10,優質的服務和地點。我通常在凌晨 4 點左右跑步，在附近感到很安全。優質的客戶服務，特別感謝 John Huang 幫我換房間。,5.0,5.0,5.0,5,台北福華大飯店,Google
2023-11-10,愛他們。服務也很棒！,5.0,5.0,5.0,5,台北福華大飯店,Google
2023-11-10,在台北，我住在福華大酒店，在瑰麗酒店 13 樓的酒廊遇見了 Maggie 和 Haley，她們非常友善，給了我很多信息，讓我可以去我想去的地方。他們對待客人非常友善，我希望下次造訪時我能再次入住霍華德廣場飯店。非常感謝瑪姬和海莉，謝謝你們的熱情款待。愛你們兩個。,5.0,5.0,3.0,5,台北福華大飯店,Google
2023-11-09,我們在江南春用餐 。劉主廚 的精緻料理。曲副理團隊人員的貼心服務賓主盡歡。,5.0,5.0,5.0,5,台北福華大飯店,Google
2023-11-09,好,,,,4,台北福華大飯店,Google
2023-11-09,老飯店，仍有一定水平,4.0,5.0,5.0,5,台北福華大飯店,Google
2023-11-09,地點佳、服務好的大飯店！👍👍👍,5.0,5.0,5.0,5,台北福華大飯店,Google
2023-11-09,珍珠坊的港點吃到飽，菜色豐富， 每隔一段時間會換菜，非常好吃， 服務人員~曾淑英 孔玉梅 服務很親切，非常用心！,,,,5,台北福華大飯店,Google
2023-11-08,優雅舒適,,,,5,台北福華大飯店,Google
2023-11-08,服務好又親切，食材新鮮。,5.0,5.0,5.0,5,台北福華大飯店,Google
2023-11-08,珍珠坊的港點好吃道地！ 服務也很好👍感謝曾經理跟吳富暘貼心服務，下次要再帶家人來用餐,,5.0,5.0,5,台北福華大飯店,Google
2023-11-08,和朋友約去二樓珍珠坊吃飯，用餐環境很舒適，餐點好吃，張佩雲、吳富暘服務態度都很好👍,5.0,5.0,5.0,5,台北福華大飯店,Google
2023-11-08,黃約翰是最樂於助人的人！非常蠕蟲和有禮貌！我們非常喜歡他👍👍👍,5.0,5.0,5.0,5,台北福華大飯店,Google
2023-11-07,感謝安潔莉娜的盛情款待 這是一次愉快的經歷,5.0,5.0,5.0,5,台北福華大飯店,Google
2023-11-07,第一次接待客戶去福華，服務超棒，感謝Chloe在住宿期間的協助，讓整個流程都很順利快速。,,,,5,台北福華大飯店,Google
2023-11-07,台北市福華飯店仁愛店，三樓江南春，服務人員賴美蕙小姐，服務細心週到，使消費者用餐開心。值得好評! 2023/11/06與家人再次到江南春用餐，曲副理、孫領班、黃領班給了我們熱情又周到的服務，非常愉快的體驗~,,5.0,5.0,5,台北福華大飯店,Google
2023-11-11,台北萬豪 W 集團飯店 位置便利，靠近地鐵站（市政府站）。根據房間的不同，可以看到101大樓。 我對前台客戶服務很滿意，但池畔工作人員沒有積極性，也不友善。 房間不在101一側，但風景不錯。床很蓬鬆，枕頭是用羽毛的，非常舒服。 廁所配有衛洗麗。 洗髮精之類的設施和香港W是一樣的，所以我猜全世界都一樣，但是香味很淡，我覺得可以濃一點。 早餐在31樓，風景最好。 班尼迪克蛋配魚子醬和松露炒飯，種類繁多。但問題是沒有設定的流程線，很難知道東西在哪裡。 至於食物，那絕對是美味的。 服務生吃完後立即把盤子拿下來，從顧客的角度來對待食物。 12樓健身房 健身房設施比較大，而且是開放式的。訓練設備比較陳舊。 有平衡球，但沒有熱身練習的空間，也沒有伸展桿或瑜珈墊。 按摩浴缸配有噴射浴缸。桑拿房乾燥且有霧氣。水浴。 我很高興安裝按摩椅。 盡情享受飯店生活。這是一家我想再入住的飯店。 【早餐】 YEN餐廳（31樓） 上午 6:30 至上午 10:00（週六、週日及例假日至上午 10:30） 成人880台幣、兒童半價、10%服務費 [餐廳/酒吧] 截至 2023 年 11 月 奧利維爾E. 的《季節》（10 樓） 午餐：中午 12:00 - 下午 2:30 晚餐：下午 6:00 - 晚上 9:30 WOO 酒吧（10 樓）上午 11:00 至 12:00（週五和週六至中午 12:00） WET Bar（10樓） 僅限預約顧客使用 YEN餐廳（31樓） 午餐：中午 12:00 - 下午 2:30 晚餐：下午 6:00 - 晚上 9:30 YEN酒吧（31樓） 下午 5:00 - 晚上 11:00（週五和週六至凌晨 12:00） [泳池/健身房/水療中心] 濕池（10樓） FIT健身房（12樓） AWAY水療中心（12樓） 更衣室（12樓） 週一至週五 09:00 AM 至 5:30 PM 週六至週日 06:00 AM 至 8:00 PM 24 小時可用。 上午 10 點至晚上 10 點 早上 6 點至晚上 10 點 （晚上 8:00 前接受預訂） （免費桑拿、按摩浴缸和蒸氣浴室設施）,,,,5,台北W飯店,Google
2023-11-11,到目前為止我住過的最好的W酒店。可愛的裝飾，美麗的景色，工作人員很友好，樂於助人。不能要求更多。,5.0,4.0,5.0,5,台北W飯店,Google
2023-11-10,可能是台北最好的飯店。令人難以置信的宴會區,5.0,5.0,5.0,5,台北W飯店,Google
2023-11-12,永遠愛,5.0,5.0,5.0,5,台北君悅酒店,Google
2023-11-12,三樓的餐點很不錯,,,,5,台北君悅酒店,Google
2023-11-11,到101非常方便。 早餐非常豐盛。 VIP區舒適，適合闔家來休息一晚。,5.0,4.0,5.0,5,台北君悅酒店,Google
2023-11-11,來吃飯,5.0,5.0,5.0,5,台北君悅酒店,Google
2023-11-10,用餐各方面都很好，台灣傳統菜色可以更多,4.0,4.0,4.0,4,台北君悅酒店,Google
2023-11-10,房間：設計有點復古，但舒適乾淨。喜歡這裡的景色。 地點：驚人 服務： 我的房間可以使用俱樂部。早餐時間被拒絕，在休息室入口處等了 20 分鐘，俱樂部禮賓部告訴我他們的名單中沒有我。我要求禮賓人員檢查並致電前台，但她拒絕這樣做。然而，有另一位客人（白人）剛走進來，她甚至沒有詢問該人的房間號碼。不確定他是否是常客，或不禁懷疑這是否是微偏見，因為我當時確實戴著頭巾。 不得不去大廳吃早餐，這讓我又排隊了 10 分鐘（哎呀）。那天開會差點讓我遲到。 那天晚上，我去前台查看，結果讓我大吃一驚——我的房間可以使用俱樂部。提醒他們，確保第二天早上我不必再忍受同樣的事情。 我猜一星是給熱情幫助我的前台工作人員的。 第二天，在俱樂部休息室工作的那位女士甚至沒有為前一天的事故道歉。 我很喜歡凱悅連鎖飯店，但服務有待改進。,5.0,1.0,5.0,3,台北君悅酒店,Google
2023-11-09,各方面都很好,5.0,5.0,5.0,5,台北君悅酒店,Google
2023-11-09,大廳富麗堂皇，但房間內太old fashioned 平日一晚近一萬元的雙人房 飯店位於台北蛋黃區中最精華 前台人員服務較為隨性 若是很在意的人會很無言 房間內中規中矩，室內空間不大 泳池為4道20公尺衛生棉形狀之泳池 泳池救生員態度很好👍 地下停車場還是取票型的停車場，挺驚訝的 離信義商圈步行即可抵達,3.0,2.0,3.0,3,台北君悅酒店,Google
2023-11-09,工作人員親切且會主動協助,5.0,5.0,5.0,5,台北君悅酒店,Google
2023-11-09,停車方便，收費也合理，房客有位子能停真是了卻一樁心事。 櫃檯接待的Laura 小姐雖只到職4個月，但專業親切，在可能的範圍內，為顧客尋找合適房型，服務甚好，感覺很棒！ 時隔一年，再次到訪，接待小姐很好，但進房後發現洗手間水槽積水難消，房間冷氣無法調整，一直21度，冷到不行，只好關冷氣就寢，枕頭看似蓬鬆，一壓即扁，無法有效支撐頸部，非常難睡。 早起鋪床時，發現靠近床角的床單有破洞。 退房時向櫃檯反應，小姐除了道歉，也贈送小餅乾致謝，態度正面，即時安撫客人，化危機為轉機，值得嘉獎。,3.0,4.0,4.0,4,台北君悅酒店,Google
2023-11-08,非常接近101,5.0,5.0,5.0,5,台北君悅酒店,Google
2023-11-08,美好的用餐還境，有多種高級優雅的美食饗宴，值得常來！,,,,5,台北君悅酒店,Google
2023-11-08,五星君悅酒店，地點非常好 就位在信義計劃區 房型古色古香，有山水掛畫和毛筆字畫 飯店的生意不錯，當天入住是非假日 也是有許多的商務客前來住房 是一間價位不貴有CP值的五星飯店,4.0,3.0,5.0,5,台北君悅酒店,Google
2023-11-07,非常舒服,,5.0,5.0,5,台北君悅酒店,Google
2023-11-13,很棒的體驗，餐廳也很棒好吃！,5.0,5.0,5.0,5,兄弟大飯店,Google
2023-11-13,"5位伙伴去用商業午餐,1人418元,覺得还是用点餐比較好吃",5.0,5.0,5.0,5,兄弟大飯店,Google
2023-11-12,飯店人員親切有禮、飯店設施良好、電梯數量足夠且快速、房間乾淨、空氣品質良好、冰箱有提供飲品及礦泉水、浴巾乾淨、早餐豐富、整體而言相當不錯,5.0,5.0,5.0,5,兄弟大飯店,Google
2023-11-12,好的！,,,,4,兄弟大飯店,Google
2023-11-11,來兄弟飯店用餐，隨行帶的小貓咪，一樓服務中心的先生溫柔接待，讓我吃飯時不需擔心🧡超級感謝！,,5.0,5.0,5,兄弟大飯店,Google
2023-11-11,懷舊感餐廳，菜色雖不算多，但餐點都不錯吃，價位也能接受。花生湯加油條比必吃。,3.0,4.0,4.0,3,兄弟大飯店,Google
2023-11-10,如果洗劑類的耗品可以換成大罐的會更好,5.0,5.0,5.0,5,兄弟大飯店,Google
2023-11-09,吃飲茶食物久久才推來一下，19點之後就沒什麽小點，,4.0,2.0,4.0,3,兄弟大飯店,Google
2023-11-08,薔薇廳菜色有進步!但收拾用完餐盤略嫌太慢!,3.0,3.0,4.0,4,兄弟大飯店,Google
2023-11-13,這是一家位於台北市中心的可愛飯店，毗鄰捷運善導寺站。服務始終是一流的。俱樂部酒廊位於此處，提供輕食。這裡有很多不錯的餐廳可供選擇，設施也很好。絕對是台北商務旅客最常光顧的飯店之一。,5.0,5.0,5.0,5,台北寒舍喜來登大飯店,Google
2023-11-12,早餐不錯。。房間很小。。,4.0,4.0,4.0,4,台北寒舍喜來登大飯店,Google
2023-11-12,可泡湯，很舒服乾凈，有免費的停車空間，早餐也很豐富，多選擇，附近很熱鬧。,5.0,5.0,5.0,5,台北寒舍喜來登大飯店,Google
2023-11-12,多麼好的客戶服務啊！！我把護照留在了房間，他們幫我送到了機場。非常感謝你們，特別是工作人員湯米和前台工作人員。,5.0,5.0,5.0,5,台北寒舍喜來登大飯店,Google
2023-11-12,請客樓雖然是米其林星級餐廳，但是除了空間外，餐飲及服務都是一般，就是與其他5星級餐廳提供一樣無特殊的料理與服務！,3.0,3.0,3.0,4,台北寒舍喜來登大飯店,Google
2023-11-12,台北喜來登大飯店 一家歷史悠久的酒店。雖然與地鐵善道寺站不直接相連，但即使下雨也能到達酒店，不會被淋濕。 (2號出口) 配備景觀浴場和桑拿浴室。 Kitchen12的自助餐非常有名，以至於台北市民都排隊等候。 共有17層，分東、西兩側。 [東區] 健身房 6:00-21:30 泳池 7:00-20:00 大浴場 8:00-22:00（最後入場時間 21:30） [西側] 俱樂部酒廊 早餐 7:00-10:30 下午茶 2:00-4:00PM 歡樂時光 5:00-5:50PM 下午 6:00-6:50 7:00-7:50 下午 （50分鐘吃完、10分鐘替換的系統） 辦理入住手續很順利，我不用等那麼久。 我很慶幸客房裡有衛洗麗。 泳池雖小，但總有工作人員在場，所以你不用擔心。 大浴場有點舊，但最大的好處是可以俯瞰整個城市。 健身房：沒那麼大。裝備也不充足。 歡樂時光：多種食物和酒精飲料可供選擇。 早餐 → 中庭開放的場地。物品數量極為豐富。 至於食物，當然是美味。 建成已經有相當長的時間了，難免會隨著時間的推移而老化，不過雖然一直在維護，但感覺已經到了極限了。不過，我認為它仍將是一家歷史悠久的酒店。 入住前，我在聊天裡提出了一個必須當天提出的毫無意義的要求，酒店卻忘記了這個要求，酒店也批准了，最後我在聊天中只得到了藉口。 依靠機器還可以，但是我在這家酒店沒有感受到任何人情味和熱情。昨天入住同連鎖飯店，換到了喜來登大飯店，但身為五星級飯店，我感到非常失望。我不會再住這家飯店了。,3.0,1.0,5.0,4,台北寒舍喜來登大飯店,Google
2023-11-12,舒適安全的住宿環境,5.0,5.0,5.0,5,台北寒舍喜來登大飯店,Google
2023-11-11,請問一下宴會廳服務人員很忙嗎？打兩次過去轉接都沒人接 等了快10分鐘 別人的時間不寶貴嗎？,,1.0,,1,台北寒舍喜來登大飯店,Google
2023-11-10,服務人員很親切,3.0,4.0,3.0,4,台北寒舍喜來登大飯店,Google
2023-11-10,這是一家高檔飯店。 房間裡完全沒有問題。 門口停著一輛豪華轎車。,4.0,3.0,3.0,4,台北寒舍喜來登大飯店,Google
2023-11-10,只是經過沒進去喔！！🤣🤣,,,,3,台北寒舍喜來登大飯店,Google
2023-11-10,很久沒來了，但總體而言還是不錯的,5.0,3.0,5.0,5,台北寒舍喜來登大飯店,Google
2023-11-09,這次是到二樓泰國廳和國中同學聚餐，泰式料理就是重口味，酸.甜.辣，但是喜來登的泰式料理還是比較偏台式，沒有非常重口味，香茅茶味道濃郁偏甜，打拋豬讓我盛了三次飯😋可惜顧著敘舊沒拍菜色，印象深刻的是炒河粉，剛端上桌時我們以為是蛋包飯🤔結果是用蛋皮包著河粉！後來又點一道辣烤雞翅，沒有很辣但很酥脆。 服務人員素質高態度好，果然和一般餐館有所不同！只是泰國廳沒有包廂桌數又多，所以說話音量就必須提高。,,5.0,5.0,5,台北寒舍喜來登大飯店,Google
2023-11-09,入住時體驗不錯,5.0,4.0,4.0,5,台北寒舍喜來登大飯店,Google
2023-11-07,👍,,,,4,台北寒舍喜來登大飯店,Google
2023-11-12,位於中心位置只是因為台北車站的一個出口就位於飯店下方。房間非常陳舊，沒有太多風景。走廊的氣味非常難聞——潮濕的地毯和香煙的味道混合在一起。 電視效果不太好。智慧型小型“CRT”電視。老一輩的人一定記得。 自助早餐種類豐富。 除了前台工作人員很有禮貌之外，服務沒什麼好說的,3.0,3.0,5.0,3,台北凱撒大飯店,Google
2023-11-12,房間很大很舒服。服務也不錯，即使我問問題不知道怎麼叫計程車，他們也很有禮貌地回答。地點非常方便，就在台北車站前面，附近有食品店、紀念品店、三越，從酒店到地下商場和車站地下的餐廳也有一條走道。不過我有點擔心，因為大樓比較舊，廁所水壓有點弱，所以我一時有點擔心，而且水域看起來有點舊，但住得很舒服。,3.0,5.0,5.0,4,台北凱撒大飯店,Google
2023-11-11,就是好吃，第五次過來用餐。不用多介紹，給它吃飽飽就對 啦。 還是 老飯店 餐點用心 👍 👍,,5.0,5.0,5,台北凱撒大飯店,Google
2023-11-11,二樓自助沙拉吧 東西新鮮 實在 最主要服務人員都很認真友善 吃起來舒服沒壓力 心情很好 幫我們服務的清潔桌子的張秀瓊服務態度很棒 認真客氣 幫我們拍照 一直還幫我們找背景 很喜歡員工服務的態度 讓我們全家吃了一個很開心的午餐 謝謝😊,,5.0,5.0,5,台北凱撒大飯店,Google
2023-11-09,生魚片新鮮好,,,,4,台北凱撒大飯店,Google
2023-11-07,有點好舊，但隔音好、地點棒、早餐豐盛。,4.0,4.0,5.0,4,台北凱撒大飯店,Google
2023-11-13,鄰近美麗華 整體消費氛圍感不錯。很舒適。 台北美福大飯店（英語：Grand Mayfull Hotel Taipei）為位在臺灣臺北市中山區樂群二路55號的飯店，於2016年1月9日開始對外營業，為臺灣自創品牌的五星級國際飯店，分別於2016及2017年獲得世界奢華酒店及世界旅遊酒店組織的獎項肯定。,5.0,5.0,3.0,5,台北美福大飯店,Google
2023-11-13,跟家人一起參加宴會 交通便利 場地也很大 CP值高,5.0,5.0,5.0,5,台北美福大飯店,Google
2023-11-12,很棒的飯店，cp值很高,5.0,5.0,5.0,5,台北美福大飯店,Google
2023-11-11,我們非常喜歡住在那裡，設施是一流的，工作人員非常樂於助人且專業。,5.0,5.0,4.0,5,台北美福大飯店,Google
2023-11-09,記者會場地很大,,5.0,5.0,5,台北美福大飯店,Google
2023-11-09,牛肉，鮪魚 讚,,5.0,5.0,5,台北美福大飯店,Google
2023-11-08,讚,,,,5,台北美福大飯店,Google
2023-11-07,環境優美 服務員親切有效率,,,,5,台北美福大飯店,Google
2023-11-13,作為台北最著名的酒店之一，多年來一直保持著良好的聲譽。房間華麗、寬敞、精緻。服務很友好，工作人員總是會加倍努力。香格里拉連鎖飯店和台灣豪華飯店的旗艦店。,5.0,5.0,5.0,5,台北遠東香格里拉,Google
2023-11-13,適合婚宴喜慶辦桌或是各種發表會座談會議 場地寛敞,,5.0,5.0,5,台北遠東香格里拉,Google
2023-11-12,餐點口味不錯，服務迅速親切。 附設停車場車位不少。 在地團體單位聚餐活動推薦。,,5.0,4.0,4,台北遠東香格里拉,Google
2023-11-12,唯一優點：電梯很快。 客房電話裡的客服腔調特別沒關係，但我話還沒問完就搶先掛電話的態度令人不爽。希望那位客服以後可以事事順心，不要跟客人搶誰先掛電話。,,,,2,台北遠東香格里拉,Google
2023-11-12,很溫馨的婚宴場地，餐點好吃,,,,5,台北遠東香格里拉,Google
2023-11-12,水域很漂亮。我很高興廁所有衛洗麗。,5.0,5.0,4.0,5,台北遠東香格里拉,Google
2023-11-11,20231104 頂樓景觀很好 但泳池空間略小 早餐選擇多，但口味普通 飯店服務人員親切～ 晚餐可以走路到臨江街夜市～ 飯店屬於比較有年代感的 使用了房內衣櫃上方的毯子 但似乎不是很乾淨 隔天小腿有幾處被蟲咬的痕跡（看起來像是跳蚤） 但飯店隔音很好，不會聽到走廊或是隔壁房的講話聲～,4.0,5.0,4.0,4,台北遠東香格里拉,Google
2023-11-09,環境好！菜都很好吃！！,5.0,5.0,5.0,5,台北遠東香格里拉,Google
2023-11-08,來吃喜宴~祝福新人百年好合💞 場地和服務都很棒👍 菜色也都吃的飽~,5.0,5.0,5.0,5,台北遠東香格里拉,Google
2023-11-07,雖然是老飯店了，硬體不一定跟得上，但整體品質有保持水準,4.0,4.0,4.0,4,台北遠東香格里拉,Google
2023-11-11,隔音差、房間整潔有待加強，不過服務態度很ok,3.0,5.0,5.0,4,三德大飯店,Google
2023-11-12,多麼雄偉的建築啊！真是令人印象深刻！值得一看！,,,5.0,5,圓山大飯店,Google
2023-11-12,宏偉氣派的藝術建築，天際房景觀很美,5.0,5.0,5.0,5,圓山大飯店,Google
2023-11-12,飯店住宿不提供牙刷,4.0,4.0,4.0,5,圓山大飯店,Google
2023-11-12,餐點很好吃～吃了大概3小時左右，餐點很多～很美味，不過最後居然沒有甜點...是那個叫什麼糕的...有點失望啊(⁠･ั⁠ω⁠･ั⁠) 但裡面佈置也都很美,5.0,5.0,5.0,4,圓山大飯店,Google
2023-11-12,港式飲茶很優,,5.0,5.0,5,圓山大飯店,Google
2023-11-12,金龍廳港式餐點很美味,,5.0,5.0,5,圓山大飯店,Google
2023-11-12,很棒的密道體驗，導覽老師很幽默及專業，值得一去,,,,5,圓山大飯店,Google
2023-11-12,金龍餐廳的客制化國宴餐很棒！東密道巡禮，拍照超好看！,5.0,5.0,5.0,5,圓山大飯店,Google
2023-11-12,有很多施工正在進行，所以看起來不太有序；） 看起來需要翻新,3.0,4.0,4.0,4,圓山大飯店,Google
2023-11-12,感覺有點舊，但是很古色古香。我喜歡房間隔音效果很好。 早餐也很美味。 所有的員工都很友好而且令人愉快。,5.0,5.0,5.0,5,圓山大飯店,Google
2023-11-12,頂級,5.0,5.0,5.0,5,圓山大飯店,Google
2023-11-11,富麗堂皇,,,,5,圓山大飯店,Google
2023-11-11,酒店的裝飾和歷史都很宏偉。自助早餐棒極了。然而，對於五星級飯店，員工需要更好的培訓。並不總是那麼友好，工作人員不只一次在走廊上闖入我和我的妻子。令人困惑的行為。,4.0,3.0,4.0,4,圓山大飯店,Google
2023-11-10,我夢想中的飯店，夜景很美，房間寬敞，我度過了一段幸福的時光。,5.0,5.0,4.0,5,圓山大飯店,Google
2023-11-10,帶小孩來旅遊一起過生日🍰 謝謝圓山特別為孩子準備生日蛋糕🎂🎈 帶給我們很好的感受是一次很棒的體驗🥰,5.0,5.0,5.0,5,圓山大飯店,Google
2023-11-10,非常具的特色的建築，見證了台灣歷史的發展與變革，初次來到圓山飯滿是驚喜，鄉下人見識面了。,4.0,5.0,5.0,5,圓山大飯店,Google
2023-11-09,確實美麗又宏偉,5.0,5.0,4.0,5,圓山大飯店,Google
