review_date,review_text,amenities_score,service_score,location_score,overall_rate,review_hotel,review_source
2023-11-04,慶生順便住宿，晚餐吃柏麗廳（一泊2食）住宿劵，住房服務林先生特別提供蛋糕劵當晚就能兌換（其實需提前10天預訂，因為我們是第一次住特別給予，超感謝） 晚上6.天台泳池有提供電影，可以免費觀賞，氣氛超好，樓下餐廳有演奏，演奏員超棒，很會彈琴,5.0,5.0,5.0,5,台北晶華酒店,Google
2023-11-04,有能力處理大量且密集的人潮，管理一級棒,5.0,5.0,5.0,5,台北晶華酒店,Google
2023-11-04,下午茶還不錯👍☺,5.0,5.0,5.0,5,台北晶華酒店,Google
2023-11-03,萬聖節前的週末，在晶華酒店柏麗廳吃飯，訂的是晚餐，有好多萬聖節的裝飾，很有氣氛感。 食材部分、推薦無骨牛小排、紅蝦海膽握壽司🍣。 服務人員有認真打扮，營造節日感，期待明年萬聖節🎃再去玩。,5.0,5.0,5.0,5,台北晶華酒店,Google
2023-11-03,餐點不錯,,,,5,台北晶華酒店,Google
2023-11-03,地段好無可挑剔，附近商家林立、百貨公司美食街、台灣街邊小吃、知名餐廳應有盡有，最重要是能夠在高級酒店裡面開YSL的禮盲盒，人生已無所求哈哈哈,5.0,5.0,5.0,5,台北晶華酒店,Google
2023-11-02,我多次來訪，但對這次住宿感到非常失望。 熱情好客和服務精神不再存在於此......嘆息 有些船員甚至近乎粗魯。 曾經是一家很棒的飯店，這裡本身就是一個目的地。 如果你睡得很淺，請注意隔音不好，關門聲似乎是這裡的事情，而且酒店周圍有一些建築，而且他們很早就開始工作了！ 去過他們的姐妹酒店，絲綢宜蘭，服務同樣糟糕。 👎,5.0,1.0,4.0,3,台北晶華酒店,Google
2023-11-02,餐點美味，每道料理有功夫，服務人員態度佳。停車場算大，但還是容易滿場。,5.0,5.0,5.0,5,台北晶華酒店,Google
2023-11-01,連續兩年回台灣探親都住在晶華，這次竟然碰到外國人試圖闖入我們的房間！！事情發生在房務面前房務不但沒有阻止似乎還打算出手幫忙！在我開門後外國人迅速離去，房務也沒有打算道歉或是解釋，還要我出聲詢問，得到答案也是簡單一句外國人走錯房間。走錯房間？你怎麼知道他是走錯房間？在向值班經理反應後對方皮笑肉不笑的表示對方只是走錯房間，看來這間飯店人人有讀心術，不需要調查都能知道對方對行為動機。後續的處理也是一言難盡，總之不想擔心受怕建議另選住處,3.0,1.0,3.0,1,台北晶華酒店,Google
2023-11-01,五星級飯店，服務好，19樓非常棒，超級讚！,5.0,5.0,5.0,5,台北晶華酒店,Google
2023-11-01,交通便利.地點精華,,,,4,台北晶華酒店,Google
2023-10-31,飯店房間開始感覺有點過時，但總的來說，這是一次很棒的住宿，我會再回來。屋頂上有一個游泳池，但由於水深，不太適合兒童。所有員工都非常友好。 5 樓有一個兒童俱樂部，但不幸的是它只在周五和周六開放。適合 1 歲和 4 歲孩子的完美玩具/遊戲。我喜歡脫鞋規則。我認為玩具最適合 5 歲及以下兒童。飯店的早餐很豐富，也很方便。我發現有趣的是他們使用物理重金屬鑰匙打開房間。我擔心它會放錯地方，因為它沒有鑰匙孔，但這讓我們格外小心，不要失去它。我們帶著 2 個幼兒在 5 樓的陽台套房總共住了 2.5 週——非常適合孩子，因為兒童遊戲室就在附近。我們從來沒有使用過小陽台區域，因為它不是那麼乾淨，而且知道我們的孩子在那裡玩耍肯定會變得非常髒。我必須說，服務和員工都非常出色。我們需要的任何東西他們都會迅速處理。,5.0,5.0,5.0,5,台北晶華酒店,Google
2023-10-31,萬聖節快樂,,,,5,台北晶華酒店,Google
2023-10-31,萬聖節快樂🎉,,,,5,台北晶華酒店,Google
2023-10-31,萬聖節快樂,,,,5,台北晶華酒店,Google
2023-10-31,萬聖節快樂🎃,,,,5,台北晶華酒店,Google
2023-10-31,萬聖節快樂,,,,5,台北晶華酒店,Google
2023-10-31,飯店依然獨特風格,4.0,4.0,5.0,4,台北晶華酒店,Google
2023-11-02,不尊重客人，我們來等朋友，跟朋友約這裡等，直接把我們趕走，一般飯店是不能趕客人走的，這家飯店的主管大爛人一個，請大家不要再去消費，我也會跟我朋友說，請他們以後不要來這入住，又貴，又爛的飯店，隨便一家飯店都比他們家好太多了。,1.0,1.0,1.0,1,亞都麗緻大飯店,Google
2023-11-02,"10/31/23房間不大，但是有舒適的椅子，對商務客來講在上面工作用電腦，很方便,洗手台上面沒有擦手的小毛巾，倒是有點奇怪 房務工作很重要，但是可能人手不足，少放了乳液，茶包喝完了，也不會補。 浴缸比較小。 冷氣如果開自動，會太熱。",4.0,4.0,4.0,4,亞都麗緻大飯店,Google
2023-11-01,我去台灣旅行期間在你們家住了 3 個晚上。 除了夜間以外，有會說日語的工作人員很有幫助。工作人員的客戶服務、房間、設施、飯店室內設計、早餐等都很完美。當我比較日本的住宿和早餐時，我發現缺乏熱情好客。以後去台灣還會再訂。謝謝你們為我的台灣之旅留下了美好的回憶。,5.0,5.0,5.0,5,亞都麗緻大飯店,Google
2023-11-05,Peter和Jason非常樂於助人，幫我們把行李從B2轉移到大廳,5.0,5.0,5.0,5,台北福華大飯店,Google
2023-11-05,丹尼爾和亨利在稱行李方面非常有幫助,5.0,5.0,5.0,5,台北福華大飯店,Google
2023-11-05,蓬萊村 菜很好吃 李經理服務很親切,,5.0,5.0,5,台北福華大飯店,Google
2023-11-05,亨利和傑夫幫忙尋找遺失在計程車裡的手機,5.0,5.0,5.0,5,台北福華大飯店,Google
2023-11-05,Linus和Jack非常熱情地講解地鐵路線,,,,5,台北福華大飯店,Google
2023-11-05,老飯店，但服務跟餐飲還是很不錯的,,4.0,4.0,4,台北福華大飯店,Google
2023-11-05,彩虹座👍👍👍櫃檯出納賴小姐，服務超讚，親切。♥️♥️♥️,,5.0,,5,台北福華大飯店,Google
2023-11-05,今天在江南春用餐遇到林經理，曲副理，及林俊甫領班，陳家萱領班等，接待都很誠懇親切，點餐很細心注意客人口味需求，服務品質非常好，另外，劉主廚對餐飲烹調管理亦很用心注意客戶需要。,5.0,5.0,5.0,5,台北福華大飯店,Google
2023-11-05,Ben和Henry很熱心幫忙詳細介紹台北的景點,5.0,5.0,5.0,5,台北福華大飯店,Google
2023-11-05,Kevin和Peter非常有愛心，幫助殘障人士推輪椅和進出計程車,5.0,5.0,5.0,5,台北福華大飯店,Google
2023-11-05,孔小姐推薦的菜很好吃 陳主任服務很好,5.0,5.0,5.0,5,台北福華大飯店,Google
2023-11-05,服務人員John Huang 服務親切、周到，住宿體驗良好！,5.0,5.0,5.0,5,台北福華大飯店,Google
2023-11-05,John huang 服務超好 細心介紹,5.0,5.0,5.0,5,台北福華大飯店,Google
2023-11-05,John Huang福華飯店服務很好,,,,5,台北福華大飯店,Google
2023-11-05,John Huang,5.0,5.0,5.0,5,台北福華大飯店,Google
2023-11-04,三樓江南春- 最佳副理- 曲副理、于副理、林俊甫,5.0,5.0,5.0,5,台北福華大飯店,Google
2023-11-04,彩虹座用午餐場地寬敞挑高30米非常的氣派，秀美副理待客親切有賓至如歸的感覺，食材新鮮價格合理值得推薦👍,,5.0,5.0,5,台北福華大飯店,Google
2023-11-04,太舊了,1.0,3.0,4.0,2,台北福華大飯店,Google
2023-11-03,優越的地理位置和床超級舒適。手機插頭有點短，但其他都很好。在紅木酒廊與瑪姬一起度過了最美好的體驗，同時幫助我們預訂了水療/按摩約會。提供了到達那裡的詳細說明、期待什麼等等。謝謝瑪姬！,3.0,5.0,5.0,4,台北福華大飯店,Google
2023-11-03,非常感謝江南春林經理，曲福利非常體貼的服務，而且每次都幫我安排的非常體面，來這裡不會丟面子的，順帶一提，醉雞、烤鴨真的太好吃！,5.0,5.0,5.0,5,台北福華大飯店,Google
2023-11-03,11/3午餐來到常常造訪的珍珠坊，突然發現換了很多新菜色，點來嚐鮮、果真道道是美味、真是用心。還有孔小姐親切熱情的服務、真是太棒了，開心😃！,,5.0,5.0,5,台北福華大飯店,Google
2023-11-03,珍珠坊食物很好吃，服務人員孔小姐態度佳，會再來,,5.0,,5,台北福華大飯店,Google
2023-11-03,非常感謝江南春曲淑雯副理，林宏懋經理熱情的款待，讓我每次都吃到好吃的菜，非常滿意,5.0,5.0,5.0,5,台北福華大飯店,Google
2023-11-03,房間是舊了一點，不過算很乾淨,5.0,5.0,5.0,5,台北福華大飯店,Google
2023-11-02,不錯的酒店，工作人員非常友好。,5.0,5.0,4.0,5,台北福華大飯店,Google
2023-11-02,很好吃👍,5.0,5.0,5.0,5,台北福華大飯店,Google
2023-11-01,Kevin很有耐心解說我的問題,4.0,5.0,4.0,4,台北福華大飯店,Google
2023-11-01,服務態度,,,,5,台北福華大飯店,Google
2023-11-01,禮賓團隊的 John Huang 非常樂於助人！在台北時強烈推薦這家飯店。,5.0,5.0,5.0,5,台北福華大飯店,Google
2023-10-31,健身房女性工作人員非常不友善!,,2.0,4.0,3,台北福華大飯店,Google
2023-10-31,來這裡不是住宿，是和同學到1樓的酒吧聚聚，開心的喝飲料和點心，沒有時間限制呦！剛好是萬聖節活動，服務人員也很認真佈置與招待我們呦！ 咖啡好喝，點午茶套餐咖啡可以續杯，很讚！,,5.0,5.0,5,台北福華大飯店,Google
2023-10-31,果然五星級飯店 餐點好 服務也非常好 很棒的體驗,,,,5,台北福華大飯店,Google
2023-10-31,台北老飯店，服務多年來仍一流。,4.0,4.0,5.0,5,台北福華大飯店,Google
2023-11-05,位置優越，但時尚的室內設計有點過時。自助早餐很棒，但在到處都是反光石板和蜿蜒的佈局之間，很難找到某些食物區。不過服務是一流的！,,,,4,台北W飯店,Google
2023-11-04,品質有到位的高級飯店，參加研討會的體驗也不錯❤️❤️,5.0,5.0,5.0,5,台北W飯店,Google
2023-11-03,服務很棒，所有的工作人員都很有禮貌，樂於助人。由於 LGBT 慶祝活動正在進行，入住或退房時出現了一些問題。劇組處理得很好。我們喜歡這裡的位置，街對面的百貨公司有我們需要的所有餐廳、商店或戶外酒吧。這是一次有趣的經驗！,5.0,5.0,5.0,5,台北W飯店,Google
2023-11-06,剛好遇到三溫暖維修🥲也沒有事前通知 早餐沒有味增湯 泳池沒有音樂😐 房間中規中矩,4.0,4.0,3.0,2,台北君悅酒店,Google
2023-11-05,對花藝佈置的廠商態度不好，已經說明為何走錯員工出入口，也說方向並不是很熟悉，地下員工通道猶如迷宮，也多次道歉造成不便，但一樓大廳的一位綁馬尾戴眼鏡歲數大概50幾歲的大姐，還反咬牙說我態度不佳，還一直迂迴說對他的主管造成困擾，我說的內容是“我就算是佈置人員，也是消費者，不上班妳也是消費者，就不能好好的說話，或是給予一點通融嗎？”，對方還說她們是五星級的飯店，不允許這樣行為讓飯店覺醜陋？還說要禁止我們進場,,1.0,1.0,1,台北君悅酒店,Google
2023-11-04,很棒的酒店，真正的豪華，有很棒的食物選擇。,5.0,5.0,5.0,5,台北君悅酒店,Google
2023-11-04,很棒的旅宿場所和選擇。,5.0,5.0,5.0,5,台北君悅酒店,Google
2023-11-03,好停車。,,,,4,台北君悅酒店,Google
2023-11-03,第一次來君悅飯店舉辦活動，整體裝潢風格相當奢華氣派，有種歐式建築的浪漫氛圍，ㄧ進大廳就被大廳給美到了！飯店人員服務也很周到，很盡心盡力協助我們完成活動，但有點美中不足的是我們檢查餐具的時候有點不乾淨，畢竟是吃飯的場合，餐具的清潔度我認為是蠻重要的，不過告知飯店人員後也有積極去處理問題，整體而言辦活動是相當不錯的飯店唷！,,5.0,5.0,4,台北君悅酒店,Google
2023-11-01,去吃「彩」日式料理，生魚片好吃，但選擇比較少,4.0,4.0,4.0,4,台北君悅酒店,Google
2023-10-31,很棒..但就價格而言，迷你吧應該像希爾頓一樣免費，並且有更多選擇,5.0,5.0,5.0,5,台北君悅酒店,Google
2023-11-06,港式飲茶味美,4.0,4.0,4.0,4,兄弟大飯店,Google
2023-11-05,梅花廳港飲好吃又物超所值。,,5.0,5.0,5,兄弟大飯店,Google
2023-11-05,飲茶🫖👍,,,,5,兄弟大飯店,Google
2023-11-05,捷運復興站,4.0,5.0,5.0,5,兄弟大飯店,Google
2023-11-04,服務人員們親切又有禮，讓人覺得溫暖又賓至如歸，早餐用餐氣氛很悠閒不吵鬧，很愉快的住宿經驗,5.0,5.0,5.0,5,兄弟大飯店,Google
2023-11-03,位置好交通方便。麵包都很好吃，但客人多排隊，又常有人由小門進出，端著面包閃客人相當不便，如能加入悠遊卡或信用卡加速結帳速度会好很多，請思考一下。另時隔多年再吃烤白菜少了点火喉鍋氣，也沒有牽絲，上面那皮跟記憶中不同了，傷心…，但蜂巢荔芋角还是一樣好吃，愛店請加油!,,3.0,5.0,3,兄弟大飯店,Google
2023-11-03,餐點好吃服務用心,,,,5,兄弟大飯店,Google
2023-11-02,房間安靜乾淨餐點也好吃 飛馳喜歡,,,,5,兄弟大飯店,Google
2023-10-31,"冷氣很強,服務很好",4.0,4.0,4.0,4,兄弟大飯店,Google
2023-10-31,老飯店囉， 推一樓麵包店和旁邊的蛋糕品項， 二樓飲茶和B1日式料理～ 其他餐廳就看個人喜好，也都可試試。在萬物齊漲的現在， 兄弟飯店還是值得去得 ～,4.0,4.0,5.0,5,兄弟大飯店,Google
2023-11-06,下午茶 吃粗飽,,5.0,,5,台北寒舍喜來登大飯店,Google
2023-11-06,台北喜來登大酒店位於台北市中心，毗鄰捷運站，是地理位置近乎完美的美麗飯店。房間感覺比我去過的其他喜來登酒店小（可能是因為這家酒店比較舊，而且位於一個需要小占地面積的地區。,5.0,5.0,5.0,5,台北寒舍喜來登大飯店,Google
2023-11-05,不需要說什麼，一切都很好,5.0,5.0,5.0,5,台北寒舍喜來登大飯店,Google
2023-11-05,我住得很舒服。早餐豐盛可口。 房間也寬敞漂亮。,5.0,5.0,5.0,5,台北寒舍喜來登大飯店,Google
2023-11-05,房間有點過時，但仍然乾淨舒適。完美的位置不僅僅彌補了房間的不足。,3.0,4.0,5.0,5,台北寒舍喜來登大飯店,Google
2023-11-05,位置很方便，離台北車站很近。設施有點舊，清潔也不是很好。還有日本工作人員，但他們的語言很蹩腳，有些人跟我們溝通有點困難。房間裡的電話上還有一個日語按鈕，但當我按下它時，它會說英語。不過，看來住在那裡的日本客人還蠻多的。,3.0,3.0,4.0,3,台北寒舍喜來登大飯店,Google
2023-11-04,行政酒廊不錯,,,,5,台北寒舍喜來登大飯店,Google
2023-11-04,自助晚餐很棒,5.0,5.0,5.0,5,台北寒舍喜來登大飯店,Google
2023-11-03,進入大廳寬敞開放，感覺很好,4.0,4.0,4.0,5,台北寒舍喜來登大飯店,Google
2023-11-03,餐點好吃,,,,5,台北寒舍喜來登大飯店,Google
2023-11-02,地點好在市中心往那個方向都方便,5.0,5.0,5.0,5,台北寒舍喜來登大飯店,Google
2023-11-01,商旅早餐跟一般早餐分開而且還差很多，有夠無腦的服務，ㄧ晚快ㄧ萬感覺住了個寂寞！,,,,1,台北寒舍喜來登大飯店,Google
2023-10-31,看來在台北還算挺不錯的飯店，而且地點便利，就在地鐵旁邊。日本客人很多，但飯店前台的工作人員不會說日文！我必須使用智慧型手機的翻譯功能才能度過難關。房間感覺有點舊，但還算乾淨，廁所水量也還可以，不用擔心✨感覺位置有點不方便，觀光時轉地鐵有點不方便..,4.0,3.0,3.0,4,台北寒舍喜來登大飯店,Google
2023-11-06,人員服務親切，外場收拾的速度也很快，雖然我們是12:10才進場，但餐點的量都還算豐盛，搭配餐券使用，CP值很高，很棒！ 娶餐不用排隊，雖然午餐的用餐人數不少，卻沒有一般網紅餐廳的人多吵雜，算是舒服的用餐環境。,,5.0,4.0,5,台北凱撒大飯店,Google
2023-11-06,二樓自助餐讓我非常失望，不如吃麻辣鍋或熱炒，疫情前都還蠻不錯的，但這次吃蝦子海鮮沒有很新鮮，壽司沒了也沒補，牛排很快冷掉，其他的菜品的味道沒有到味，很難想像是要花1000多元的自助餐,,,,1,台北凱撒大飯店,Google
2023-11-05,凱撒飯店裡面的星巴克服務超爛還要加收10%服務費，碰到菲律賓人講英文就很客氣，對台灣人極為不友善！,,1.0,,1,台北凱撒大飯店,Google
2023-11-05,這家旅館就在車站旁邊，讓你出行更方便，但是，你實際上並不需要它，在台北遊覽非常方便，而且對遊客很友好，嘗試住在一個安靜的地方，這樣更放鬆。以台灣標準來說，房價太高了，我覺得不值這個錢，台北有很多選擇，而且還很便宜。,4.0,4.0,5.0,4,台北凱撒大飯店,Google
2023-11-03,餐點很好吃。下次還會去！,,5.0,5.0,5,台北凱撒大飯店,Google
2023-11-03,優越的地理位置、飯店住宿、服務和環保，😸☺️,,,,5,台北凱撒大飯店,Google
2023-11-01,令我印象深刻的國際級酒店 在台北市歷史久遠 却帶有現代感的氛圍，除了旅外人士與日本旅客入住常客外 餐食服務與spa服務都令人滿意 房型有很多皆為現代感室內設計 一樓有餐廳 也有川菜 等 選擇性高 附近交通便利 如果是出差行程 很推薦 如果時間允許 可以安排Spa館服務 體驗放鬆心情療程 都相當不錯,5.0,5.0,5.0,5,台北凱撒大飯店,Google
2023-10-31,"這是我第四次來台灣。我平常住的地方偏東一點，優先考慮靠近市中心，但這次我第一次選擇這個位置，結果發現非常方便！ 首先，去任何地方和返回都有巴士，而且很多巴士經過台北車庫站，極其方便。此外，巴士價格便宜（截至2023年約為15新台幣=70日元），比使用Uber經濟得多，而且巴士數量更多，因此浪費的時間也更少。我可以立即返回酒店使用洗手間，這使其成為一個非常方便的活動基地。 飯店甚至可以在您辦理入住前寄放行李。在接待處辦理入住手續嗎？或退房？系統會用英文詢問您這個問題，因此請回答「入住」。他們會給你一張房間鑰匙的優惠券。您所要做的就是將行李交給負責人。我認為沒有人會說日語。 大樓比較舊，但是房間還算乾淨。我認為這還可以，除非你想要一家豪華酒店或是一個乾淨的怪胎。正如其他人所提到的，走廊上有股不自然的消毒劑氣味，我不喜歡，但這是可以忍受的，因為我只在這個空間待了大約一分鐘。 房間的檔次根據方案而定，但有浴缸的雙床房讓我很滿意。廁所還配有衛洗麗。價格高，日圓疲軟，但在agoda上住了3天2晚33,000日元左右。 （價格比以前高了） 這次的房間 高級雙床房 33 平方公尺（355 平方英尺）| 無菸 | 2 張單人床 根據博文，部分房間有些舊，預訂時請謹慎。 提供兩個500毫升的塑膠瓶。還有一個小冰箱，雖然比日本冷一點。 如果您的房間面向車站，白天您會聽到一些公車噪音（儘管有雙層玻璃窗）。那些無法承受完全安靜的人可能會擔心這一點，但那些可以接受一點安靜的人應該沒有問題。晚上睡覺的時候就會很安靜。 屋頂有一張小桌子和椅子，你可以自備食物和飲料。煙灰缸一直都有，有沒有吸煙者就看你了，不過不適合久留，基本上無人值守。風很大，因此一年中的不同時間可能會很冷。還有一個觀景台，可以看到很遠的地方。 位置就在最近的地下商場出口（M6）旁。桃園機場的捷運出口即使在地下商場也很遠，不熟悉的話可能會迷路。目標是M區，但距離K5出口步行只需幾分鐘。 您可以從地面上看到酒店大樓上醒目的顯示的名稱，因此如果您不習慣，最好儘早到達地面。 *由於每次都忘記了，所以我把最後一張照片裡的地下購物中心的路線寫下來作為備忘。 ⭐️瑣事⭐️ ・地下街與東京車站或新宿站一樣大，地下街南北兩側的氣氛完全不同。南側（酒店前面）有更多時尚現代的商店，北側有一種不錯的老台灣的感覺。 ・其實M6出口中間有一條通往日式餐廳樓層的側通道，後面的飯店電梯直接連接地下。當您爬樓梯到達出口時，小街就在右側。如果您無法攜帶行李上樓梯，請搭乘其他地方的電梯到地面。 辦理入住手續後，您可以在飯店的地下室或從最近的出口到地下商場散步，以了解當地的情況！ *截至 2023 年，Google 地圖不支援地下購物中心路線。即使您的目的地是地下商店，引導您前往的所有路線都是「地面路線」。當心。 ・步行 5 分鐘內就有約 3 家便利商店（全家、7-11），購物不會有任何麻煩。 距離酒店兩門的三越店地下二樓有一家超市，比便利商店有更多的選擇。順便說一句，啤酒等商品與便利商店相同甚至更便宜，而且種類繁多，如果您順便去一下也不會失望。您也可以購買紀念品。 ・截至2023年，LINE Pay在台北相當受歡迎（儘管不能在便利商店使用）。我們建議您擁有一個與信用卡關聯的帳戶，因為這會減少現金使用頻率。 *將您的國家設定變更為台灣。無法使用日文積分。 ・設有信用卡終端機的7-11便利商店現在可以使用信用卡。全家便利商店不可用。 ・搭乘巴士或電車時，請使用預付U-U卡 *有Yo-Yoka卡（與日本交通IC卡相同）很方便。您可以在機場、火車站購買並儲值，也可以在車站終端用1000元面額的紙幣充值，也可以在便利商店收銀台用100元面值的紙幣充值。你所要做的就是在收銀台出示你的卡，告訴他們你要充值，然後用英文告訴他們這個數字，比如一百，或者給他們你要充值的現金（附近的店員）能聽懂這個水平的英語）。 ・台灣的公車就像搭計程車一樣，不舉手就不會停在車站！如果你放鬆警惕，一切都會過去。當地人行動往往很快，所以如果您認為自己會乘坐同一輛巴士，可以只是觀看，但當地人也可能會跑步。 。 如果多輛公車同時並行停車，後面的公車就不會來找顧客了，顧客就會衝向公車停的地方！這是台灣人的民族特色。哈哈，如果你以為前面有輛車，他們就會變換車道繼續前行，所以你不能放鬆警惕。讓我們積極進取吧！ 台北車站前的不同巴士停靠在同一個車站，所以請務必仔細查看車牌號碼再做決定。您可以使用Google地圖輕鬆查看出行路線，還可以看到巴士的當前位置！ 如果您覺得這些資訊有用，請按讚。它將激勵你寫更多！旅行愉快！",4.0,4.0,5.0,5,台北凱撒大飯店,Google
2023-11-05,甜點很強（但也非常甜😂），其他菜色則普通，不會想特別回訪。,,,,5,台北美福大飯店,Google
2023-11-05,彩繪餐廳用餐感覺還好，甜點很甜，沒什麼特別味道，就那幾款，沒甚麼改變，吃起來都一樣，就是甜，晚餐8點30甜點吧基本沒東西，吃完鹹的，甜點都空了 年紀大的那位一直聊天,,,,1,台北美福大飯店,Google
2023-11-04,自助式午餐,,5.0,4.0,4,台北美福大飯店,Google
2023-11-01,精巧方便,,5.0,5.0,4,台北美福大飯店,Google
2023-10-31,要在這邊辦婚宴的新人請慎重!!!!!!宴客 餐點沒上 一直說有上 很凹,,1.0,5.0,1,台北美福大飯店,Google
2023-10-31,台北美福大飯店是位於台灣台北的豪華飯店。飯店位於市中心，提供典雅的客房、水療設施、優質餐廳。這家旅館的評價可能有所不同，但普遍因其周到的服務和高檔的氛圍而受到稱讚。如果您考慮住在這裡，我建議您在線查看最近的評論，以獲取有關該酒店的最新資訊。,5.0,5.0,4.0,5,台北美福大飯店,Google
2023-10-31,優雅。,,,,4,台北美福大飯店,Google
