review_date,review_text,review_rate,review_hotel,review_source,expectation
2023-10-05,John Huang - 總而言之，很棒的飯店 👍,5,台北福華大飯店,Google,4.6
2023-10-04,入住這號稱五星飯店時，因某些因素在當天就換房， 第二間房的空調當晚就壞了！第二天找人來修！ 然後這房間的樓上在整修，從早到晚敲敲打打吵得很， 我打到櫃檯抱怨，告知整修無法停工，但可再給我們換房！ 我問，如果早知道這房的樓上在施工，為什麼還要給我這間房？ 更何況在訂房時也沒告知飯店在整修🙄 你說換房這麼簡單，我又要再打包、拆包，帶著八十好幾的娘， 你們卻無需出任何力😡 為什麼我要承受你們的錯誤？ 你這是五星級飯店嗎？ 飯店回：只能給你們換房這個解決方案⋯無法為你停工！ 嗯⋯以後再也不會選這個『五星級』飯店了😏 當然啦⋯人家也不在乎小咖客人😏 我只是很奇怪同樣是五星級飯店，為什麼幾個禮拜前住的W hotel、花蓮的美侖飯店就沒這些問題？,1,台北福華大飯店,Google,4.6
2023-10-04,值班經理Angelina讓我感覺這裡像家一樣，態度友善，積極協助，給我們推薦不錯的餐廳，如果我有機會再去台灣，HOWARD會是我的首選！,5,台北福華大飯店,Google,4.6
2023-10-04,在這家華麗的酒店真是一次很棒的經歷，感謝經理Angelina的優質服務，祝我下次台灣之旅再次愉快。,5,台北福華大飯店,Google,4.6
2023-10-03,大廳吳慧吳經理的服務非常的貼心。態度又好。講話親切有調理。希望下次再住福華時能再感受angelina服務的熱誠。,5,台北福華大飯店,Google,4.6
2023-10-03,地點不錯，員工友善，服務好！ 尤其是接待員Rene真的很有耐心。 下次我會推薦我的朋友。,5,台北福華大飯店,Google,4.6
2023-10-03,黃約翰,5,台北福華大飯店,Google,4.6
2023-10-08,非常有藝術品味的飯店，處處充滿了獨特的設計與造型，且設施與風格皆非常的充滿高級的氣息與品味，很適合喜歡享受的朋友來此享受生活與enjoy，真心喜歡並且推薦。👍👍👍,5,台北W飯店,Google,4.7
2023-10-08,你們停車場出口的人員會口頭騷擾路過的人莫名其妙講話很低級欸沒水準,1,台北W飯店,Google,4.7
2023-10-08,第一次住在這裡。地理位置優越。房間很好。早上 530 點去健身房跑步（24 小時開放）。自助早餐從早上 630 點開始，種類豐富。辦理入住和退房手續沒有任何問題。唯一的問題是我無法延遲退房一小時（中午 12 點後一小時），因為工作人員說酒店已經訂滿了。😥。 下次出差時我會再次入住。,5,台北W飯店,Google,4.7
2023-10-06,會議場地有新裝潢，比之前明亮有精神些。,4,台北W飯店,Google,4.7
2023-10-06,好的,4,台北W飯店,Google,4.7
2023-10-06,五星級飯店 結果電話一整晚都打不進去，真是很厲害。前兩週去紫艷中餐廳，2人吃了台幣四千多，只有一道菜還不錯，其他都不好吃…真是進步空間非常大,2,台北W飯店,Google,4.7
2023-10-04,聚會的好地方,5,台北W飯店,Google,4.7
2023-10-04,服務沒話說..不愧是萬豪旗下的W飯店 我認為很值得..🫡,5,台北W飯店,Google,4.7
2023-10-03,床有夠好睡，很想知道是哪個品牌哪個號碼,5,台北W飯店,Google,4.7
2023-10-03,硬體設備還好，早餐很棒，捏一下訂了可以看到101的房間，view的部分可以給6顆星，非常感動；天氣不好露天泳池沒開放，感到非常殘念,4,台北W飯店,Google,4.7
2023-10-09,機能性最棒了！,5,台北君悅酒店,Google,3.8
2023-10-08,這個週末我預訂了頂樓的豪華套房。 1. 空調系統中不斷聞到煙味。 2.馬桶沖水器壞了。 3. 吹風機不工作。 4. 入住後剛進房間地毯就濕了。 5. ** 俱樂部酒廊是最差的。座位已經滿了，工作人員讓我們在房間裡等待。他們在晚上 7:40 打電話來吃休息室剩下的食物殘渣，直到晚上 8 點休息室關閉。第二天我們再次訪問，同樣的工作人員給了我們 2 個座位，可容納 3 人，包括嬰兒。 **,1,台北君悅酒店,Google,3.8
2023-10-08,廁所清潔好,4,台北君悅酒店,Google,3.8
2023-10-07,很棒的飯店，值得入住！位置好！入住的時間太長，這只是問題所在，儘管我是凱悅發現主義者會員。,4,台北君悅酒店,Google,3.8
2023-10-07,可,4,台北君悅酒店,Google,3.8
2023-10-06,雖然從小就聽過台北君悅的都市傳說，飯店的硬體設施也相對老氣，但都還算是維持得宜。除了會員櫃檯有位E專員態度奇差，每次辦理入住碰到她就得看臉色，提出需求還會質疑客人，其餘多數人員服務都很到位，值得再訪，記得避過E專員。,4,台北君悅酒店,Google,3.8
2023-10-06,我是Explorist，準備成為Globalist，但卻發現連要入住都十分困難，專屬check in櫃檯完全沒有人服務，不知道面對這樣服務的飯店成為Globalist到底有什麼好...,1,台北君悅酒店,Google,3.8
2023-10-04,不錯，但還可以更好，加油！,4,台北君悅酒店,Google,3.8
2023-10-09,我嘗試清洗我的褲子，因為它是免費的，但他們拿走了我的錢！,4,兄弟大飯店,Google,4.4
2023-10-09,地點在南京復興站捷運7號出口旁，有附停車場，要繞到飯店後方巷內入口，乾淨整潔，裡面餐廳多，試了3樓的飲茶，值得推薦！,5,兄弟大飯店,Google,4.4
2023-10-08,老字號，經營用心穩定,4,兄弟大飯店,Google,4.4
2023-10-08,早餐服務人員.…....,1,兄弟大飯店,Google,4.4
2023-10-08,餐飲好吃，服務親切。,5,兄弟大飯店,Google,4.4
2023-10-07,一如往常一樣好吃，年輕的服務人員態度不如以往年長的阿姨,5,兄弟大飯店,Google,4.4
2023-10-06,2023.10.06 午餐的便當、飯糰看起來好讚，吃起來也還不錯，推薦！,5,兄弟大飯店,Google,4.4
2023-10-06,飲茶有點變差了,4,兄弟大飯店,Google,4.4
2023-10-04,超方便的地點，房間也很乾淨。,5,兄弟大飯店,Google,4.4
2023-10-04,棒,5,兄弟大飯店,Google,4.4
2023-10-03,酒店重新裝修過，蠻舒服的，早餐還不錯,5,兄弟大飯店,Google,4.4
2023-10-03,地理位置優越。,4,兄弟大飯店,Google,4.4
2023-10-03,粵菜飲茶舒適環境，服務好，價格也公道，座位多不會等很久 very nice,5,兄弟大飯店,Google,4.4
,餐點不錯,4,台北寒舍喜來登大飯店,Google,3.4
2023-10-09,👍👍👍👍👍,5,台北寒舍喜來登大飯店,Google,3.4
2023-10-08,我真的很擔心住在這裡，因為其他人的評論說房間有點難聞，而且照片上看起來有點舊。 房間裡的木製家具看起來有點舊，但我覺得很寬敞，維護得很好，很舒服。 剛進房間的時候，似乎有一股非常輕微的好聞的氣味，但是把空調調到低溫後，好聞的氣味就消失了。 就我個人而言，我認為這並沒有那麼糟。這個很不錯。,4,台北寒舍喜來登大飯店,Google,3.4
2023-10-07,辦理入住手續時，詢問房間離電梯遠不遠，櫃檯人員說你上去就知道了？！是懶得說明嗎？行李車跟人應該一起上樓，先把東西全部推進去房間，人都還沒有上樓，當要一起跟家人上樓時，找不到行李車，緊張去找行李車，再次跟櫃檯人員反應，得到是理直氣壯的口氣，小姐我已經跟你說明很清楚，你沒有聽進去嗎？你也答應我們把行李推上去，小姐你沒有聽清楚嗎？！為何是這樣跟客人回應，強詞奪理理直氣態度我無法接受。 吃早餐12廚是個高級自助早餐，服務人員比客人還多，從坐下來吃早餐，一個看著我們桌子走過去，再一個走過來，五分鐘來回10來次，我跟小孩吃東西壓力很大，就算要收盤子都還要進食中沒有急著來回往返一直看我們的桌子，這麼高級五星級飯店，服務人員水準不一，跟他們餐廳主管反應，也是愛理不理，五星級評價是怎麼來的？跟他們反應不要一直密集來回看我們的桌子，竟然是要求我們換位置，不知道怎麼檢討他們的服務品質，不會再來第二次了。,1,台北寒舍喜來登大飯店,Google,3.4
2023-10-06,2023/10/6 更新評價 電話訂房人員專業度有待改進，服務態度顯敷衍,5,台北寒舍喜來登大飯店,Google,3.4
2023-10-06,12廚,5,台北寒舍喜來登大飯店,Google,3.4
2023-10-05,自助餐品質不錯👍,5,台北寒舍喜來登大飯店,Google,3.4
2023-10-04,食物也很美味。這是一家安全的酒店,5,台北寒舍喜來登大飯店,Google,3.4
2023-10-09,位置絕佳，是聚會住宿的不二選擇，我會第一優先放入口袋名單！,5,台北凱撒大飯店,Google,3.4
2023-10-09,和朋友一起去旅行！ 我們在凱撒公園酒店度過了最後一晚。 我要好好休息一下。 謝謝你！^^ 和朋友一起去旅行！ 我們在凱撒公園酒店度過了最後一晚。 我要好好休息一下。 謝謝你！ ^^,4,台北凱撒大飯店,Google,3.4
2023-10-08,位置便利。步行 3 分鐘即可到達火車總站。酒店本身有點陳舊，走進去有點像回到了 80 年代。,3,台北凱撒大飯店,Google,3.4
2023-10-08,房間尚可，惟至客房之升降電梯使用舊式插卡式以插入房卡運行電梯。,4,台北凱撒大飯店,Google,3.4
2023-10-08,吃到飽超讚,5,台北凱撒大飯店,Google,3.4
2023-10-06,服務還可以 很勤的收空盤 但食材沒有到很新鮮 蛤蜊湯吐沙沒吐乾淨... 現燙牛肉湯的味道也有點怪怪酸酸的...,2,台北凱撒大飯店,Google,3.4
2023-10-04,首先，它的位置非常好，因為它與台北車站相連。 房間也感覺比較舊，浴缸洗的時候浴簾比較短，所以浴室可能會進水。 不過，空間足以放下兩個行李箱，而且空調也不潮濕和涼爽。 無論您有多少行李，都可以在辦理入住前寄存，工作人員都很友好。 也支援 YouTube 堤岸有牆景，所以如果你想看台北車站的景色，我想他們會答應你的要求。,5,台北凱撒大飯店,Google,3.4
2023-10-04,房間乾淨明亮，服务親切，交通方便！,4,台北凱撒大飯店,Google,3.4
2023-10-03,直通台北車站M6，全程便利。 是一家以日本人和韓國人為主的飯店，下次打算再住那裡。,5,台北凱撒大飯店,Google,3.4
2023-10-03,不錯,4,台北凱撒大飯店,Google,3.4
2023-10-08,舒適自在 東西好吃,5,台北美福大飯店,Google,4.6
2023-10-05,"彩雁自助下午茶 三人同行一人免費活動，請切記之只能3、6、9倍數來吃。這次4人來竟然不能參加在次活動，遊戲規則有待探討。為何不能三人結帳（參加優匯）+1人（全額）,沒有變通方式，讓人搞不懂",1,台北美福大飯店,Google,4.6
2023-10-04,這是我第一次去台灣。我是一名從日本獨自旅行的女性。在這裡住了 4 晚。 我對結果非常滿意。房間很豪華而且很乾淨。而且工作人員也很細心、很友善。 我英文不太好，也不會說中文，但這不是問題。我們還有會說日語的工作人員。 如果讓我舉一個酒店的例子的話，就舒適度而言，它就像六本木或銀座的頂級酒店一樣。 它位於一個安靜的區域，遠離旅遊景點，所以很安靜。旅遊景點經常使用計程車。計程車比日本便宜很多，所以我每天都搭乘計程車。您可以比搭乘火車更快地遊覽旅遊景點。 台灣有很多汽車和摩托車，所以如果你擔心噪音，這家旅館相當安靜舒適。 附近還有一個購物中心，所以很方便。 還有一家星巴克。 如果再來台灣，我還想再住這家飯店。 那是一段非常美好的回憶。,5,台北美福大飯店,Google,4.6
2023-10-09,因為去開會 不得已在1樓酒吧那裡順道用了午餐 餐點到可能連路邊的早餐店都不如 總匯三明治一份380，內容物很多 沒有半點滋味 珍珠奶茶裡面的珍珠，簡直像石頭一樣 還好是去開會不得已吃飯，不然後悔到死,1,台北遠東香格里拉,Google,3.6
2023-10-08,這次趁著幫朋友慶生，再次入住。距離上次已經13年了。這次的房型有小客廳還有雙人洗臉槽很方便。整個加大的床睡起來也很舒服。飯店也很貼心準備蛋糕幫朋友慶生。只是房內有附遠企的購物雜誌，打電話詢問櫃台很不友善。這次住宿唯一敗筆,4,台北遠東香格里拉,Google,3.6
2023-10-08,喜宴聚會場地好，不參觀房間無法回答，服務員有些生疏，酒杯翻落在我身上，掉落地上破裂，看是不熟練，小事不會計較，可避免的。 第一次來到，兩部電梯中間有擋牆，不能辨識那一台到樓層，很大的缺點。,4,台北遠東香格里拉,Google,3.6
2023-10-06,地段不熱鬧了！來台的人也少了，但收費還是那么高，就更難看到客流量增加,4,台北遠東香格里拉,Google,3.6
2023-10-05,很棒的酒店，服務很棒。乾淨的房間和舒適的床。早餐很棒。我們的最愛之一,5,台北遠東香格里拉,Google,3.6
2023-10-04,會議椅子好難坐,3,台北遠東香格里拉,Google,3.6
2023-10-03,接待人員親力親為的服務，有賓至如歸的感受；房間景觀佳設備高級且良好；正餐Buffet選擇多樣，下午茶的內容也算是可圈可點。,5,台北遠東香格里拉,Google,3.6
2023-10-03,這個地方很危險。我年邁的母親摔倒了，腳踝受傷了。他們非常無助，我們實際上被告知她不是第一個摔倒的人。當我們建議他們豎起一個牌子說「小心腳下」時，他們開始與我們爭論。不會再回去了。請留意您的長輩，以免他們跌倒在這個地方,1,台北遠東香格里拉,Google,3.6
,我在agoda訂房有附早餐，但是現場人員一直跟我說沒附早餐，我請櫃檯看訂房明細才跟我道歉確認有附早餐。 然後隔天用餐時到了餐廳又跟我說沒附早餐，真的不知道飯店內部怎麼處理訂單的，讓老人家反覆奔波，現場人員對老人家不禮貌，直到確認有附早餐才致歉。,1,三德大飯店,Google,4.2
2023-10-08,普,3,三德大飯店,Google,4.2
2023-10-07,位置佳 夠氣派 吃到飽讚 房間漂亮 免費升級 交通便利 伯朗咖啡好喝 便宜！,5,三德大飯店,Google,4.2
2023-10-03,自助餐味道不好,3,三德大飯店,Google,4.2
2023-10-09,由於找不到從燕山站出發的免費接駁巴士站，所以就寫在這裡了💁‍♀️ 有1個出口 直走，旋轉就會在廣場的對面！ 有點難理解，不過供大家參考^^,4,圓山大飯店,Google,5.0
2023-10-09,我參加的是西密道之旅，需要提前預約才能參加。 導遊是一名志願者，但他的日語非常好，溝通或解釋沒有任何問題。他是一位出色的導遊。 遊覽結束後提供茶水，咖啡廳營業至17:00。 我休息了一會兒，直到秘密公路旅行的疲勞消失。 提供的飲料一般都是溫熱的，但如果點冰咖啡的話，會稍微收取一點額外費用。,5,圓山大飯店,Google,5.0
2023-10-09,充滿文化底蘊的豪華飯店，本身就是個旅遊景點。,5,圓山大飯店,Google,5.0
2023-10-09,很棒的老式住宿地點。,5,圓山大飯店,Google,5.0
2023-10-09,很有年代感的地方，頓時想到香港、上海或其他唐人街，婚宴食材新鮮、菜色豐富。,5,圓山大飯店,Google,5.0
2023-10-08,非常不錯！,5,圓山大飯店,Google,5.0
2023-10-08,10/8 中午至圓山飯店一樓的自助餐用餐，用完餐後，忘記請櫃檯小姐協助折抵停車，開到大門口時，大門管理員非常熱心的跟我們說明繳費機在哪裡，聽到我們還沒折抵，又趕緊告知我們可以去餐廳櫃檯處理，非常有耐心，後續折抵完，看到有同樣無法順利出去的車輛，管理員都很認真的去跟每個客人回應，真的很盡責！給這位大哥五顆星！！！ 菜也好吃啦😋,5,圓山大飯店,Google,5.0
2023-10-08,#文化知性之旅 出來走走還是要帶點知識性的學習回家 而大夥敲碗已久的圓山飯店 及神秘的西密道參覽 終於在這回解鎖成功 不愧是老師們的孩子 導覽認真提問、回應超熱絡 一圓大夥的好奇⋯ #原來是早期的空襲逃生通道 #中華民國萬歲～通關密語 #Trish老師好專業,4,圓山大飯店,Google,5.0
2023-10-08,令人印象深刻，無需言語，一切都很完美,5,圓山大飯店,Google,5.0
2023-10-08,台灣最具代表性的五星級飯店 圓山大飯店是台灣最具代表性的五星級飯店，位於台北市劍潭山上，擁有悠久的歷史和文化底蘊。飯店建築以中國宮殿式風格為主，氣勢恢宏，是台北市的地標之一。 我最近有幸入住圓山大飯店，留下了非常美好的印象。飯店的服務非常周到，從門口的迎賓人員到客房服務人員，都非常親切有禮。客房寬敞舒適，裝潢典雅，配備齊全。酒店內設有各式各樣的餐廳、酒吧、娛樂設施，可以滿足不同客人的需求。 我最喜歡圓山大飯店的，是它獨特的歷史文化氛圍。飯店內保留了許多歷史遺跡，例如西側密道、圓山總統府等。在欣賞美景和享受舒適的住宿體驗之餘，還可以感受台灣的歷史和文化。 總而言之，我非常推薦圓山大飯店。這裡是台灣最具代表性的五星級飯店，也是一個非常值得體驗的旅遊目的地。 * 服務：服務周到，親切有禮。 * 設施：客房寬敞舒適，配備齊全。 * 環境：歷史文化氛圍濃厚。,5,圓山大飯店,Google,5.0
2023-10-08,環境很棒,5,圓山大飯店,Google,5.0
2023-10-08,臺灣第一的飯店 西密道導覽很棒,5,圓山大飯店,Google,5.0
2023-10-07,有 很棒的救生員,5,圓山大飯店,Google,5.0
2023-10-07,金龍廳包廂視野真的很棒，餐廳服務很棒，餐食也很特別。,5,圓山大飯店,Google,5.0
2023-10-07,來參加音響展抽籤的,4,圓山大飯店,Google,5.0
2023-10-06,建築宏偉、古色古香、房間舒適、尤其陽台視野超讚、餐點多樣化,5,圓山大飯店,Google,5.0
2023-10-06,喜愛享用傳統美食,5,圓山大飯店,Google,5.0
2023-10-05,"老舊的大飯店,昔日的台北地標,曾經是權貴聚集之地,如今已經落幕,一般民眾都可前往享用,價格不會太高,金龍廳港點口味佳價格可接受",4,圓山大飯店,Google,5.0
2023-10-05,無敵景色，日夜都漂亮 直視河濱公園，台北市難得的view 兒童遊戲室與泳池與客房有距離，得稍微走一下 整體感覺令人非常滿意,5,圓山大飯店,Google,5.0
2023-10-05,超棒的住宿體驗，住的是天際房型、房間大、床大軟硬適中、洗澡跟洗頭是義大利品牌，香味優雅宜人、風景超優的，雖然下雨，朦朧之中還是有看到101大樓，附有晚餐及早餐（項目種類繁多，每一樣都很好吃）不負國際五星大飯店的美名，下午還參加了東密道及孔二小姐故居參訪，有專業導覽解說，講的非常仔細，真是不虛此行，感覺自己的文化都提升了起來！也對圓山大飯店及孔二小姐有更多的認識，大推此套裝行程，當然建議還是平日去品質會較優！,5,圓山大飯店,Google,5.0
2023-10-04,房間很好，服務很好，食物也很滿意。,5,圓山大飯店,Google,5.0
2023-10-04,如果你想要不同的體驗那麼你應該嘗試這家酒店。您可以找到很多歷史和文化。,5,圓山大飯店,Google,5.0
2023-10-04,古色古香，歷久彌新！,5,圓山大飯店,Google,5.0
2023-10-04,不錯👍🏾👍🏾❤️,5,圓山大飯店,Google,5.0
2023-10-03,很漂亮且古色古香的地方 (由 Google 提供翻譯) 很漂亮又古色古香的地方,5,圓山大飯店,Google,5.0
2023-10-03,非常有文化底蘊充滿故事性的飯店，服務很親切，密道導導必看喔,5,圓山大飯店,Google,5.0
2023-10-03,裝飾品美麗又可愛。我喜歡他們在正門入口處現場演奏鋼琴和小提琴。機器人螢幕使用起來也很有趣。我對開車去酒店有點困惑，所以我把摩托車停在樓梯邊，然後走上山邊的樓梯到達酒店。草需要修剪，散步時需要驅蚊噴霧。我很幸運地看到兩場婚禮同時在頂樓舉行，這是非常難忘的回憶，情感豐富且美麗，看到如此美麗完美的婚禮就像電影一樣舉行。,5,圓山大飯店,Google,5.0
2023-10-03,中秋烤肉夜 氣氛很好 東西很好吃 每桌還有附贈月餅 雖然臨時改地方 但12樓景很美~~,5,圓山大飯店,Google,5.0
2023-10-03,第一次參與中秋烤肉宴 氣氛很棒，食材很新鮮🫰🏻 廚師真的很會烤，肉質鮮美多汁 松葉蟹超級無敵好吃😋,5,圓山大飯店,Google,5.0
2023-10-08,價位可以，房間的床軟硬適中很棒，廁所馬桶沖水很大聲，冷氣非常的冷,1,豪景大酒店,Google,3.5
2023-10-08,很棒,5,美麗信花園酒店,Google,5.0
2023-10-06,友善的員工和乾淨的設施！位置令人失望但還不錯,5,美麗信花園酒店,Google,5.0
2023-10-04,但是請注意‼️ 疫情後的現在 服務爛透了‼️ 疫情3年中間 我共住過在這𥚃3次。 訂房人員 和其他服務人員 全部都非常熱心親切！住房很舒適 東西很好吃，真的很棒！ 但是請注意‼️ 疫情後的現在 服務爛透了‼️ 但是請注意‼️ 疫情後的現在 服務爛透了‼️ 但是請注意‼️ 疫情後的現在 服務爛透了‼️,1,美麗信花園酒店,Google,5.0
,沒有感覺有價值的餐點,2,台北寒舍艾美酒店,Google,4.3
2023-10-09,值得推薦,5,台北寒舍艾美酒店,Google,4.3
2023-10-05,在台北，若你渴望享受最頂級的自助餐體驗，那麼台北寒舍艾美酒店絕對是你的首選。這家酒店不僅提供多種自助餐的選擇，還能讓你品味到各種美食，包括日式、西式，酒精、飲料、水果和點心，每樣都美味無比。 其中，不容錯過的是他們的螃蟹桶餐，這個獨特的菜品充滿了濃郁的鹹味，讓你一試難忘。雖然剝螃蟹殼可能需要些時間和技巧，但它絕對值得一試，因為美味無比。 唯一的小缺點是冰淇淋的排隊可能稍嫌不便，但這並不足以掩蓋餐廳的卓越品質。這裡的廁所位置非常鄰近，使用完餐後，特別是品嚐蝦蟹等美食後，能夠方便地洗手。 總之，台北寒舍艾美酒店提供了一場極致的自助餐體驗，無論你是美食家還是享受美味料理的人，這裡都能滿足你的味蕾。前來品味，你將在這個美食的天堂中度過一個難忘的時光。,5,台北寒舍艾美酒店,Google,4.3
2023-10-03,我住過的最糟糕的一次。尤其是前台和禮賓部的服務最差。,1,台北寒舍艾美酒店,Google,4.3
2023-10-08,buffet推薦,4,JR東日本大飯店台北,Google,4.6
2023-10-07,"職員很有禮貌, 今年第二次來台北, 依然選擇住這間酒店",5,JR東日本大飯店台北,Google,4.6
2023-10-07,未住房，自助餐吃到飽還不錯，適合老人聚餐，人少價稍貴，有類包箱免加價，還會再去。,4,JR東日本大飯店台北,Google,4.6
2023-10-07,房間寬敞，食物美味，酒品，飲料無限享用,5,JR東日本大飯店台北,Google,4.6
2023-10-06,飯店內有著日本節慶的氣氛擺飾，讓人開心；位於B1的中式餐廳凱華樓，團隊服務極好，料理精緻好吃，像是在家用餐的氛圍，感覺挺好。,5,JR東日本大飯店台北,Google,4.6
2023-10-06,酒店不錯，但位置不是很好。,5,JR東日本大飯店台北,Google,4.6
2023-10-05,紅蟳好吃，不是冷凍的是新鮮蒸熟的。 牛排現煎，有啤酒好喝和新鮮果汁。 本人推薦奇異果汁不錯的選擇喔！,4,JR東日本大飯店台北,Google,4.6
