review_date,review_text,amenities_score,service_score,location_score,overall_rate,review_hotel,review_source,expectation
2024-01-17,去飯店吃飯 ，只說紅酒可續，沒先告知有開瓶費及有販賣其他酒品，到後面自行默默計算開幾瓶來收開瓶費，對此詢問為什麼一開始沒先告知，服務人員態度極差回覆每間飯店本來就 有開瓶費，要找主管來，而後也沒有看到主管 另外且上餐都沒有先告知，很危險 還有在換盤子時，筷子是用丟的🙂,1.0,1.0,4.0,1,老爺大酒店,Google,4.5
2024-01-17,物有所值。房間大小合適，工作人員很棒。,4.0,5.0,5.0,5,老爺大酒店,Google,4.5
2024-01-17,服務優秀,4.0,4.0,3.0,4,老爺大酒店,Google,4.5
2024-01-17,服務滿點難怪下午茶時間排隊再久還是要想要等待 烘焙坊的麵包也好美味😘 不時會有新商品,,5.0,5.0,5,老爺大酒店,Google,4.5
2024-01-17,這是我 30 年來第一次住在這裡。當時，內部裝飾是粉紅色的，但經過更新，呈現出別緻的外觀。我選擇了豪華雙床間，所以它有很多優點，例如帶洗滌區的浴室、歐舒丹洗浴用品以及使用休息室的權利，但最重要的是，工作人員的熱情好客是最好的。他們在預訂餐廳方面非常有幫助，我能夠立即與他們聯繫。,5.0,5.0,5.0,5,老爺大酒店,Google,4.5
2024-01-10,二樓自助餐品項不多但食材好 每樣東西都好吃,,5.0,5.0,5,老爺大酒店,Google,4.5
2024-01-10,這是一次舒適的住宿。非常感謝！ 我特別喜歡屋頂桑拿。我也會留宿一晚。,5.0,5.0,5.0,5,老爺大酒店,Google,4.5
2024-01-10,我認為這是一家相對昂貴的酒店，但它是一家完美的酒店。 房間、服務，一切都就像你對日本飯店的期望一樣。 位置很好，所以我想再次使用這個地方。,5.0,5.0,5.0,5,老爺大酒店,Google,4.5
2024-02-07,這是我第三次來台北。 我面前是凱撒大飯店和天成大飯店，就在台北車站旁邊。 這次距離台北車站有點遠，但是迄今為止最好的。 網站上說沒有日語工作人員，但前台工作人員會說日語，而且面帶微笑。 門衛也很友善，自行車到了就用手停住。當然總是微笑著。 房間很舒服，但是浴室和房間之間的牆是玻璃的，所以如果半夜去浴室打開燈，房間就會明亮。 打掃房間是國外可以忍受的事情。 早餐也有大約5個主菜。 中式粥套餐 煎蛋盤（豪華） 法式吐司等 還有自助餐角。 這是一家小而有尊嚴的餐廳，而且我去的時候沒有孩子，所以我能夠在非常安靜和平靜的氛圍中用餐。 正如其他評論中提到的，酒店門前馬路對面有一家全家便利店，步行 3 分鐘內有 3 家便利商店。 五星級飯店... 雖然不華而不實，但是推薦情侶、情侶入住。,4.0,4.0,4.0,4,亞都麗緻大飯店,Google,4.5
2024-02-07,前台北麗茲酒店 就像台北的一家老牌酒店一樣 服務優雅而精緻 兩家法式和中式餐廳榮獲米其林一星 豪華客房也很寬敞舒適。 當然，有年代的痕跡，但保養得很好。 您可以在前面的巴士站搭乘巴士前往機場。 地鐵站也在步行範圍內 當我再次訪問台北時，有很多當地的餐廳。 我想再次入住的飯店,5.0,5.0,5.0,5,亞都麗緻大飯店,Google,4.5
2024-02-03,服務很好的老字號飯店，但不知道為什麼床墊也不用好一點的，硬的像石頭，躺在上面完全無法放鬆。。強烈建議經營層採購正常一點的床墊。。,3.0,5.0,5.0,4,亞都麗緻大飯店,Google,4.5
2024-01-31,服務人員很親切 房間設備都很新 早餐用餐環境很有質感 自助餐點多 喜歡👍,5.0,5.0,5.0,5,亞都麗緻大飯店,Google,4.5
2024-01-31,我對蘭蒂斯酒店的出色感到驚喜。我在台北中山地區的其他酒店住過很多次，並且知道麗致大飯店在哪裡，最終發現它位置優越，附近有很多美食選擇，並且可以輕鬆前往城市的其他地方。高級雙人房是一間漂亮的房間，大小適中，床很舒適。工作人員很友好，樂於助人。我每天早上都去健身房，這已經足夠了。我唯一的缺點是作為一個喝咖啡的人，房間裡只提供即溶咖啡。對於一家五星級酒店來說，這是令人失望的。除此之外，我在那裡過得很愉快，下次來台北時我會毫不猶豫地再次預訂。,5.0,5.0,4.0,5,亞都麗緻大飯店,Google,4.5
2024-01-24,糟糕的用餐感受，從porter停車就有問題，不會引導車輛，致使車輛塞在車道入口，最後竟然把我帶到馬路上下車;回程取車，可能是porter停車的位置積水，將駕駛座下的踩腳墊弄的濕答答的。用餐時竟然是外籍服務生，一個台灣人在自己國家境內還得用英文跟他溝通，令人無法理解。叫的氣泡水幾乎沒氣泡。不知為何是否成本考量，和以前用的不同廠牌，塑膠瓶裝，氣泡保存不易，又不環保。四人用餐上菜時，竟然會上錯位置，還未完全用完餐，卻急著收餐盤。原物料上漲，餐費漲了，可以理解，可是服務品質卻下降，過去以服務著稱的亞都麗緻，也忽略了管理，令人覺得惋惜。,,,,1,亞都麗緻大飯店,Google,4.5
2024-01-24,餐廳服務人員非常貼心，本想只是問問有沒有香菜能加在卦包，服務人員真的送上香菜，哇！太感動！謝謝服務人員滿足我的香菜需求，謝謝您們的感動服務！,5.0,5.0,5.0,5,亞都麗緻大飯店,Google,4.5
2024-01-17,住到一半 直接跳電 打電話去櫃檯講的不清不楚,5.0,1.0,5.0,1,亞都麗緻大飯店,Google,4.5
2024-01-10,服務細緻 典雅氣派,5.0,5.0,5.0,5,亞都麗緻大飯店,Google,4.5
2024-01-10,2024年1月4日至6日入住：由於我們四人一起來台灣，所以選擇了有雙人床的連通房（919和921房間）。可以在房間之間來回，非常方便。附近有 4 家便利商店，您可以輕鬆買到所需的東西。 電視、冰箱、吹風機等設施都很齊全。我唯一的抱怨是沒有牙刷。這在便利商店也很容易買到。請注意，冰箱內沒有冷凍室。當我聯繫他們時，冰塊馬上就送來了。謝謝你，這是一次有趣的旅行。,5.0,5.0,4.0,5,亞都麗緻大飯店,Google,4.5
2024-01-10,很好的飯店,5.0,5.0,5.0,5,亞都麗緻大飯店,Google,4.5
2024-01-10,我認為位置很棒。 Gyotengu 神社和餐廳區也有不到 5 分鐘步行路程。它靠近地鐵站，巴士站就在酒店前面。房間的大小可能剛好適合兩人入住。 但對飯店工作人員的服務和清潔工作不太滿意。當我到達時，進入房間，檢查房間，不知道為什麼長頭髮掉了。 我知道他們對永續發展目標很詳盡，但設施太少。沒有牙刷。我的浴袍上仍然有棕色污漬，我要求房間清潔人員更換我的牙刷，但沒有更換。 前台工作人員也不友善。 這是5星嗎？就是這樣的感覺。 這是非常令人失望的。,3.0,2.0,4.0,2,亞都麗緻大飯店,Google,4.5
,於農曆春節假期前至珍珠坊與家人聚餐，餐點十分美味且每位服務人員都很細心且態度佳，與其他家五星級飯店相較之下令人印象深刻。用膳完畢後因家中長輩行動不便，詢問服務員Mori San 後更耐心親自引導並協助我們取車，十分感謝。 日後會再度回訪並介紹國外友人公私旅遊下榻此飯店。,,5.0,5.0,5,台北福華大飯店,Google,4.0
,房間乾淨 衛生舒適 早餐多元好吃 一樓服務親切 尤其Jason Mori 先生 更是貼心 協助我們家人租借輪椅 及幫忙抬下階梯 另我們倍感窩心,5.0,5.0,5.0,5,台北福華大飯店,Google,4.0
,"Concierge黃彥仁Daniel , Linus, Jack服務很好不做作 主動幫忙 很親切的團隊",,5.0,,5,台北福華大飯店,Google,4.0
2024-02-07,房間裝潢還蠻典雅，平易近人，讓人晚上可以舒服的休息。床鋪睡起來對我也是軟硬適中，只不過原本所給的枕頭過軟且太低了，這點倒是讓本人沒有那麼好入眠。至於整潔度的話以個人入住時也覺得還不錯，沒有可詬病之處。倒是房間燈光太過柔和，光線偏暗，若是來這裡出差工作而需要在房間裡開電腦、看書就比較不適合。 浴室有浴缸也有淋浴間，裝潢我也甚是喜歡，設備大多也看起來頗新，惟比較可惜的是蓮蓬頭一直會漏水，看起來這蓮蓬頭也是有段時間了 還有該飯店出大門旁邊就有計程車可以搭，十分方便，對急需要計程車的人可能有些幫助。,5.0,3.0,4.0,5,台北福華大飯店,Google,4.0
2024-02-07,這兩天因為孩子北上考大學測試，透過好友訂了福華飯店，第一天入住就讓人有賓至如歸的感受，飯店乾淨舒適，無論是櫃檯及其他服務人員都很親切，今天中午已完成退房，接著最後一天的考試，利用空檔上來留言，再次感謝！ ERIC CHEN RVDI YU、JESSICA、JESSIE 再次謝謝您們！爾後有機會一定會再選擇入住，福華為我們留下美好的記憶。新年快樂！,5.0,5.0,5.0,5,台北福華大飯店,Google,4.0
2024-02-07,謝謝國海Henry 將我們6天5夜的房間整理的非常乾淨，謝謝😊,5.0,5.0,5.0,5,台北福華大飯店,Google,4.0
2024-02-07,台北很棒的飯店。地點便利，服務優質 禮賓團隊 Alan Chou 和 Jason Mori 非常棒。艾倫竭盡全力幫助我滿足我的需要。 在大城市找不到更好的飯店了！,4.0,5.0,4.0,5,台北福華大飯店,Google,4.0
2024-02-06,從朋友介紹而知曉福華大飯店 在接近過年期間來入住此飯店 雖然還沒到入住時間 但可以先寄放行李 對我來說非常方便 因為我是從南部上來的 對台北人生地不熟 因此我到服務中心做詢問 這邊我要謝謝kevin的詳細介紹 不只介紹我台北有甚麼好吃好玩的 甚至連私藏景點都告訴我 讓我有這麼愉快的住宿體驗!!,5.0,5.0,5.0,5,台北福華大飯店,Google,4.0
2024-02-06,13樓的Haley 和Maggie的服務非常親切 每個人都非常專業,5.0,5.0,5.0,5,台北福華大飯店,Google,4.0
2024-02-06,第一次來台北福華入住 而我訂的房型C/I是在13樓 從一進入到櫃檯到手續結束 JENNIFER服務的態度 不管是笑容或者是我的一些疑問 都能快速為我解惑 因此我決定把第一個五星好評獻給JENNIFER!! 下次若有機會 必定會入住台北福華大飯店。,5.0,5.0,5.0,5,台北福華大飯店,Google,4.0
2024-02-06,感謝去年底住宿期間13樓酒廊服務人員（簡小姐、林小姐、葉小姐等人）及樓層房務陳小姐的照顧！,4.0,5.0,5.0,5,台北福華大飯店,Google,4.0
2024-02-06,羅斯伍德的女孩們太棒了！ 愛海莉·詹妮弗·瑪吉和莉莉❤️❤️❤️,3.0,5.0,5.0,5,台北福華大飯店,Google,4.0
2024-02-06,Henry和Ben服務非常熱情,5.0,5.0,5.0,5,台北福華大飯店,Google,4.0
2024-02-06,Jason 和 Jeff 都提供非常好的服務。他們在風雨寒冷的夜晚幫我們叫了路邊計程車,5.0,5.0,5.0,5,台北福華大飯店,Google,4.0
2024-02-06,飯店位置離地鐵站有點遠（步行約10分鐘），但也不錯，馬上就能到機場巴士，離旅遊景點也不遠。 早餐吃點清淡的早餐也不錯。 最重要的是，所有員工！這真的很友善。 珍妮，謝謝你的幫忙。另外，這麼多人都很友善，但遺憾的是我不知道他們的名字。我推薦給任何正在尋找友好酒店的人！,5.0,5.0,5.0,5,台北福華大飯店,Google,4.0
2024-02-05,因提早到寄放了行李。要拿回行李時，服務中心的Mori先生很熱心地幫忙，主動拿大提袋幫我們裝零散的小提袋讓我們方便提，還主動分享美食。隔天的早餐也讓人非常滿意。對這次的福華住宿感到很開心滿意,5.0,5.0,5.0,5,台北福華大飯店,Google,4.0
2024-02-05,在彩虹廳吃飯 香魚黑漆漆的 讓人沒有食欲 炒麵糊成一團 浪費食材 這樣子的熱食區請務必要檢討 所有的東西都不好吃 讓人家很失望,,5.0,5.0,3,台北福華大飯店,Google,4.0
2024-02-04,彩虹座餐廳食物新鮮，非常好吃。 雖然菜色種類不多，但份量非常足夠，新鮮是最重要的，食材品質非常好，屬於精緻的，用餐後，會令人想要再度光臨。 用餐環境也寬敞舒適，明亮度很讚，喜歡這樣的用餐空間。,5.0,5.0,5.0,5,台北福華大飯店,Google,4.0
2024-02-04,還不錯,,5.0,4.0,4,台北福華大飯店,Google,4.0
2024-02-04,John Huang 👍,,,,5,台北福華大飯店,Google,4.0
2024-02-04,禮賓人員和服務都很棒而且樂於助人。,4.0,3.0,5.0,3,台北福華大飯店,Google,4.0
2024-02-04,"服務好,餐點美味，下次一定要再來",5.0,5.0,5.0,5,台北福華大飯店,Google,4.0
2024-02-04,服務親切，菜色好吃,5.0,5.0,5.0,5,台北福華大飯店,Google,4.0
2024-02-04,櫃檯Christine很貼心！在辦入住時看我手上拿很多東西主動問我需不需要紙袋裝，態度也很親切！過幾天朋友也會來住，希望他們也能遇到妳,,,,5,台北福華大飯店,Google,4.0
2024-02-04,有在七賢吧用餐過 服務還不錯 服務人員態度佳 尤其是程小姐態度親切 服務很周到再來是餐點 餐點選擇也很多 飲料種類也多 下次還會再來訪,4.0,5.0,5.0,5,台北福華大飯店,Google,4.0
2024-02-03,彩虹座 吳秀美、林筱雯 服務良好、態度親切！推薦！,,,,5,台北福華大飯店,Google,4.0
2024-02-03,彩虹座自助餐經理：王悌、楊琇蕙、盧宜材 服務佳、態度親切！推薦推薦！,5.0,5.0,5.0,5,台北福華大飯店,Google,4.0
2024-02-03,想要為前台經理 Anita Liao 點讚！她非常樂於助人而且細心！很棒的美麗飯店，位於台北市中心，風景優美！,5.0,5.0,5.0,5,台北福華大飯店,Google,4.0
2024-02-03,洪禮賓服務被評為最佳,5.0,5.0,5.0,5,台北福華大飯店,Google,4.0
2024-02-03,大廳Eric 給人非常高級且親切的服務 😃 飯店雖然沒有modern 服務員的素質格外重要 下回若有機會入住 希望還能遇到Eric來幫我們服務 古典美依然還是很有競爭性👏,5.0,5.0,5.0,5,台北福華大飯店,Google,4.0
2024-02-03,隔音超級無敵差，樓層間沒有飲水機，房間有兩瓶水，如有飲水習慣需提前自行購買或者到一樓請服務員裝水，一樓早餐狠普通，荷包蛋有毛髮，哈根達斯早上無供應。以上個人不推這家！,2.0,5.0,3.0,1,台北福華大飯店,Google,4.0
2024-02-02,我在這個飯飯店住了很長一段時間，福華的服務及設施跟別人五星級沒有太多差別，但是他的服務人員卻是異常得好，尤其是其中的一位陳經理（Eric Chen) 服務熱心迅速友善讓人有賓至如歸之感，在此向福華也向他做深切的謝意！,5.0,5.0,5.0,5,台北福華大飯店,Google,4.0
2024-02-02,每年尾牙活動的地點 菜色給4🌟 場地給4🌟,4.0,4.0,4.0,4,台北福華大飯店,Google,4.0
2024-02-02,很gooD 櫃檯人員都很親民！飯店也很高級 雖然貴了點！但還是推薦大家來住,5.0,5.0,4.0,5,台北福華大飯店,Google,4.0
2024-02-02,疫情過後現在房價回漲了，疫情時生意不好省錢扣掉的東西卻沒有回來，還繼續省/扣下去，有點…,3.0,5.0,5.0,2,台北福華大飯店,Google,4.0
2024-02-02,房間舒服,5.0,5.0,5.0,5,台北福華大飯店,Google,4.0
2024-02-01,很棒!!!謝謝Jennifer yeh親切服務，讓我感覺又回到了另一個家!!,5.0,5.0,5.0,5,台北福華大飯店,Google,4.0
2024-02-01,感覺不錯,4.0,4.0,4.0,4,台北福華大飯店,Google,4.0
2024-01-31,"今天晚餐江南春特別好吃，服務特佳，曲淑雯，王姵晴。林俊甫。服務好,環境清潔，吃的很開心",5.0,5.0,5.0,5,台北福華大飯店,Google,4.0
2024-01-31,過年回台北這是第一次入住台北福華飯店，服務都還滿意！ 這次入住印象深刻的是Jessica很親切態度又好~有不懂的也都會解答！ 晚上及早餐部分用餐也算愉快~ 下次會再次選擇入住❤️,5.0,5.0,5.0,5,台北福華大飯店,Google,4.0
2024-01-31,非常好的酒店和服務。非常樂於助人的工作人員英語說得很好尤其是先生。傑森莫里給了我太多幫助。謝謝。,4.0,5.0,5.0,5,台北福華大飯店,Google,4.0
2024-01-31,珍妮（Jennie）在辦理入住時表現出色，我們從中午就可以進入房間。 早餐很美味，但總是被告知早上 10 點關門，這讓我很厭煩。,5.0,4.0,4.0,4,台北福華大飯店,Google,4.0
2024-01-31,惟萱服務親切，而且給予很優的建議，讓我們有很棒的住房體驗,5.0,5.0,5.0,5,台北福華大飯店,Google,4.0
2024-01-31,接待人員服務徐惟萱小姐親切又很周到，大推薦,5.0,5.0,5.0,5,台北福華大飯店,Google,4.0
2024-01-31,"Concierge黃彥仁Daniel , Linus, Jack服務熱情親切很有精神，服務實在太棒了，讓人會因為服務好而再去入住的飯店👍",5.0,5.0,5.0,5,台北福華大飯店,Google,4.0
2024-01-31,原來飯店裏的餐廳可以這麼好吃😋！2F珍珠坊的港式飲茶菜色多元，雖然是吃到飽，口味卻一點也不馬虎，除了餐點好吃，孔副理熱忱又專業的服務讓人滿意並且印象深刻，出菜速度又快又齊全，讓全家人吃得開心又滿意，下次再來住宿第一站就是先到珍珠坊報到了,5.0,5.0,5.0,5,台北福華大飯店,Google,4.0
2024-01-31,今天帶家人北上與好友相聚在台北福華飯店珍珠坊餐廳，珍珠坊的廣式燒臘和美味點心讓我的家人口齒留香，搭配玉梅副理親切的介紹，美味佳餚、良好的服務配上好友的話家常，找回二十多年前在單位的記憶，珍珠坊是一個可以再介紹朋友聚餐的好地方。,5.0,5.0,5.0,4,台北福華大飯店,Google,4.0
2024-01-31,環境很舒服 乾淨衛生 服務也非常好 尤其是大廳的Eric親切又有耐心 感謝🙏,5.0,5.0,5.0,5,台北福華大飯店,Google,4.0
2024-01-31,珍珠坊東西真的超級好吃 孔玉梅副理的服務也很周到 超級推薦來吃 CP值非常的高,5.0,5.0,5.0,5,台北福華大飯店,Google,4.0
2024-01-31,非常好！ 服務很棒！安潔莉娜·弗雷達·傑西卡,5.0,5.0,5.0,5,台北福華大飯店,Google,4.0
2024-01-31,安吉麗娜弗雷達傑西卡好,5.0,5.0,5.0,5,台北福華大飯店,Google,4.0
2024-01-31,安吉麗娜傑西卡弗雷達的服務很好！我們會回來的。,5.0,5.0,5.0,5,台北福華大飯店,Google,4.0
2024-01-31,讚,5.0,5.0,5.0,5,台北福華大飯店,Google,4.0
2024-01-31,地點很不錯，Freda很親切的為我們辦理退房手續及Rudi為我們寄存行李，下次還會再來,5.0,5.0,5.0,5,台北福華大飯店,Google,4.0
2024-01-31,謝謝Freda的熱心替我們辦理入住，服務很好👍,5.0,5.0,5.0,5,台北福華大飯店,Google,4.0
2024-01-31,非常享受大廳副理angelina的優質服務熱誠。,5.0,5.0,5.0,5,台北福華大飯店,Google,4.0
2024-01-31,首先我認為地下停車場沒有電梯可以搭乘是有一點不便，如遇到巔峰時段可能有得等，特感謝服務人員Jason Mori幫忙搬行李，小孩主動要他牽著走，服務算相當到位，除了電梯大問題以外其他大致上是沒問題的，推薦這家！,5.0,5.0,5.0,5,台北福華大飯店,Google,4.0
2024-01-31,Anita 很親切辦理入住～,,,,5,台北福華大飯店,Google,4.0
2024-01-31,黃約翰,,,,5,台北福華大飯店,Google,4.0
2024-01-31,房間很乾淨，我住得很愉快，沒有任何不便。每天都有人打掃，早餐很美味。服務各方面都很好。最重要的是，靠近兩個地鐵站，而且飯店門口就有巴士可以往返桃園機場，真的很方便。感謝工作人員 John Huang 在最後一天的熱情幫助。 :),5.0,5.0,5.0,5,台北福華大飯店,Google,4.0
2024-01-31,"2024.01.27, 19:25 點心坊女性服務人員服務態度不及格。需要再教育。 1.購買蛋糕與餐包正準備結帳時，被一位自認為是熟客的台灣女性無理插隊，且與那位客人預訂蛋糕過程攀談許久，家人久候很久直接把要買的食品放在麵包區，又等了許久還未結束，先放棄。上二樓逛一圈再過去結帳。 2.下來後櫃檯見一位身穿飯店黑衣制服人員正在與結帳櫃檯談話，見到家人去結帳才自動退開。 3.從購買苦等到結帳，全程未有任何打招呼應對，但是帶給我與家人再次入住的極差勁購物體驗。",,1.0,,1,台北福華大飯店,Google,4.0
2024-01-31,我們喜歡住在這裡。從機場來的巴士停在飯店門口，超級好。我們很享受早餐。我們一定會回來的。,5.0,5.0,5.0,5,台北福華大飯店,Google,4.0
2024-01-31,Henry和Ben非常熱情，帶他們去了舉辦派對的餐廳,5.0,4.0,5.0,4,台北福華大飯店,Google,4.0
2024-01-31,Jack和Kevin的服務非常貼心,5.0,5.0,5.0,5,台北福華大飯店,Google,4.0
2024-01-31,篷萊閣的台菜很有創意，可口美味，很適合家人同事一同聚餐 服務很棒,5.0,5.0,5.0,5,台北福華大飯店,Google,4.0
2024-01-31,好吃好吃 服務很好,,,,5,台北福華大飯店,Google,4.0
2024-01-31,蓬萊杶環境很好，餐點美味，服務人員李可喻態度很親切,,,,5,台北福華大飯店,Google,4.0
2024-01-31,服務很棒！,,5.0,,5,台北福華大飯店,Google,4.0
2024-01-31,用餐的好場所，老台北人的聚餐首選,,5.0,5.0,5,台北福華大飯店,Google,4.0
2024-01-31,優雅的環境、貼心的服務及到地的美食，是我們最愛的餐廳！,,5.0,5.0,5,台北福華大飯店,Google,4.0
2024-01-31,用餐環境佳,5.0,5.0,5.0,5,台北福華大飯店,Google,4.0
2024-01-31,唉我是這邊的房客我來這邊吃早餐的說我非常的失望因為我是115星級飯店的飯店來要求如果軍事路邊攤那還好我感覺上很多的東西是用冷凍的食品加熱而且就算是現煮的東西似乎好像也不是很用心。希望你們能夠不失的五星級的本心。但是服務人員真的是服務很好用心。廚藝就是不用心菜色也不用心。,3.0,5.0,5.0,3,台北福華大飯店,Google,4.0
2024-01-31,員工素質超爛,1.0,1.0,1.0,1,台北福華大飯店,Google,4.0
2024-01-31,福華飯店是滿有歷史的酒店，整體布置還是維持中氏古色古香，雖然說有些歴史，但內部的裝潢和設備整體保持都不錯。 距離忠孝復興捷運站和大安站，走路10分鐘就可以到，交通便利。也可請飯店叫車。 飯店內有商店、餐廳和畫廊。 我們是住套房，一個KING size床和兩個單人床，睡起來都滿舒服的。 浴室的部分比較小，進出會有點卡卡的。插頭都還是舊式，也沒有USB插，最重要的是床頭櫃沒有插頭，所以比較不方便。 服務人員態度還算可以。 飯店有健身房，算是面積滿大的，還有蒸氣室及桑拿。 早餐算是滿大的亮點，中西式各式餐點都有，選擇很多，有稀飯、湯麵的選擇，水果也很新鮮。吃完後，還可以拿養樂多。,5.0,4.0,4.0,4,台北福華大飯店,Google,4.0
2024-01-31,現做餐點很棒，煮湯師傅很熱情很可愛,,5.0,5.0,5,台北福華大飯店,Google,4.0
2024-01-31,珍妮太棒了。我們的旅行安排一團糟，但她修好了，並向我們推銷了方便的延遲退房服務。為這位外國客人提供一流的服務。,5.0,5.0,5.0,5,台北福華大飯店,Google,4.0
2024-01-31,安妮塔非常友善和樂於助人。感謝她的安排，我們提早入住了。良好的客戶服務。,5.0,5.0,5.0,5,台北福華大飯店,Google,4.0
2024-01-31,酒店結構令人印象深刻，氛圍優雅。服務非常好，性價比也不錯。早餐提供多種西式和亞洲美食，確保品種豐富。我強烈推薦這家飯店，讓您享受舒適而優雅的住宿體驗。,5.0,5.0,5.0,5,台北福華大飯店,Google,4.0
2024-01-31,這是我第一次來霍華德廣場 禮賓部的每一位都非常熱情，非常友善。 當我需要幫助時，Jason Mori 和 Kevin 非常樂於助人，即使我們只是想知道在哪裡可以獲得最近便利商店的信息,5.0,5.0,5.0,5,台北福華大飯店,Google,4.0
2024-01-24,鬧中取靜的優質居住環境,5.0,5.0,4.0,4,台北福華大飯店,Google,4.0
