review_date,review_text,review_rate,review_hotel,review_source,expectation
2023-10-22,Happy Halloween ~ 很熱心的接待小姊姊,5,台北晶華酒店,Google,5.0
2023-10-22,糖果車萬聖節快樂,5,台北晶華酒店,Google,5.0
2023-10-22,大廳糖果車 萬聖節🎃快樂,5,台北晶華酒店,Google,5.0
2023-10-21,一桌中餐以2萬-3萬 10個人一桌 一個平均2000-3000的價位 菜色普普 服務不錯 超過水準之上,3,台北晶華酒店,Google,5.0
2023-10-21,餐點精緻美味，海陸蔬果食材都很新鮮，擺盤也很精緻，品嚐的出來師傅們制作的用心。服務人員訓練有素，不愧是五星級飯店。,5,台北晶華酒店,Google,5.0
2023-10-19,栢麗廳很好吃!,5,台北晶華酒店,Google,5.0
2023-10-18,很不錯的飯店，地下室也很多知名廠牌進駐。,5,台北晶華酒店,Google,5.0
2023-10-18,輝煌氣派不在話下 客房佈置感受貼心 自助早餐豐富滿足 (還用KEY也很趣味),5,台北晶華酒店,Google,5.0
2023-10-23,免費升級了房間，服務非常好。房間主要裝潢比較新，但是地毯有點舊。飯店距離西門町和101 10分鐘車程。,4,亞都麗緻大飯店,Google,4.0
2023-10-23,房間乾淨，設計舒適。這家酒店為客人提供了最好的休息。總的來說這是一次很棒的體驗。 地點：可以從地鐵站步行…考慮到需要拖著行李在不平坦的步道上上下移動，請搭乘計程車或私人計程車。,5,亞都麗緻大飯店,Google,4.0
2023-10-22,靠近松山機場，約2公里。 電視下方有一個 HDMI 端子，方便連接。另外，LAN 電纜從電視背面引出，因此我無需攜帶電纜即可連接。透過 HDMI 連接時無需電纜,5,亞都麗緻大飯店,Google,4.0
2023-10-22,很棒的酒店,5,亞都麗緻大飯店,Google,4.0
2023-10-24,基本上可以的,4,台北福華大飯店,Google,4.6
2023-10-23,今天晚上謝謝台北福華飯店三樓江南春餐廳的服務人員曲淑雯、于亞蕾、趙姵怡、林俊甫、王姵晴、黃婕安、陳熙傑、孫翊棋的貼心、細膩的服務。,5,台北福華大飯店,Google,4.6
2023-10-23,Henry和Daniel非常熱心幫忙尋找落在計程車裡的手機,5,台北福華大飯店,Google,4.6
2023-10-23,Peter 和 Ben 對說話能力有限的乘客非常關心和樂於助人,4,台北福華大飯店,Google,4.6
2023-10-23,Jason和Jeff在大雨中非常樂於助人接計程車,5,台北福華大飯店,Google,4.6
2023-10-23,John Huang 从进酒店大堂到进客房服务都很贴心，nice！ (由 Google 提供翻譯) John Huang 從進飯店大廳到進客房服務都很貼心，nice！,5,台北福華大飯店,Google,4.6
2023-10-23,明明備註不要邊間，飯店也答應了，但當天就特別選邊間的位置給我們唷！ 然後早餐明明寫到10:30，但10點就開始收了，中間還不斷催促收盤子，讓人整個沒有度假的感覺，新竹的福華也住過，就不會有這樣的感受，唯一優點大概是停車位很多。,1,台北福華大飯店,Google,4.6
2023-10-22,讚到爆！,5,台北福華大飯店,Google,4.6
2023-10-22,十月份在台北福華飯店与家人共两间房入住12晚，这是家在心目中很不错的酒店，入住也很顺利，房间干净程度虽不如北京五星级酒店但属可接受范围内，但地毯实不敢恭维…再者酒店一楼面向仁爱路出口销售餐券处的一位小姐于十月17日中午时刻趋前请问在几楼可以饮茶，该姐们紧盯电脑头也不抬，毫无眼神接触的回答“二楼”…这种服务态度，实属失望…不吐不快 (由 Google 提供翻譯) 十月在台北福華酒店與家人共兩間房入住12晚，這是家在心目中很不錯的酒店，入住也很順利，房間乾淨程度雖不如北京五星級酒店但屬可接受範圍內，但地毯實不敢恭維…再者酒店一樓面向仁愛路出口銷售餐券處的一位小姐於十月17日中午時刻趨前請問在幾樓可以飲茶，該姐們緊盯電腦頭也不抬，毫無眼神接觸的回答「二樓」…這種服務態度，實屬失望…不吐不快,3,台北福華大飯店,Google,4.6
2023-10-21,讚,5,台北福華大飯店,Google,4.6
2023-10-20,約翰黃是很好的員工。,5,台北福華大飯店,Google,4.6
2023-10-20,房間乾淨舒適，服務人員親切，離捷運站也很近，飯店附有停車場，早餐選擇性多，用餐環境也很舒適,5,台北福華大飯店,Google,4.6
2023-10-20,房間真的有時代感了，面積不大略為壓迫，面仁愛路房間會有車輛噪音。但是服務跟餐點還是相當不錯！,4,台北福華大飯店,Google,4.6
2023-10-20,此次住宿福華大飯店，傍晚時入住， check in過程還蠻順利的。住宿空間蠻大，附帶客廳空間。雖然設備不算新穎，但乾淨整潔，十分滿意。出入門口大廳，服務生態度也非常良好，都會問候招呼。晚餐在1樓彩虹廳用餐，食物種類非常多，值得來此享用。,4,台北福華大飯店,Google,4.6
2023-10-19,霍華德飯店的約翰黃非常樂於助人。,5,台北福華大飯店,Google,4.6
2023-10-19,傳統老牌飯店，餐廳很好吃,5,台北福華大飯店,Google,4.6
2023-10-19,很普通的下午茶,5,台北福華大飯店,Google,4.6
2023-10-19,賓至如歸,5,台北福華大飯店,Google,4.6
2023-10-19,"久違了....,福華飯店彩虹廳，今日太座不開伙，異口同聲說去福華，今晚搬火山來到取餐桌抬，看上去不知如何下手..... 飯店吳副理簡單推薦從南洋辣椒螃蟹開始下手到美式正統烤牛肉....鐵板鮑魚烤大蟹...再來幾杯wine.到甜點沙拉餐抬。 幾番紅酒run過，再次巧遇吳副理，介紹今日現場鮪魚餐抬，嚐鮮幾盤.... Thank‘s again卡密拉。",5,台北福華大飯店,Google,4.6
2023-10-19,餐廳中庭的服務員：吳副理服務態度與好料理也不錯吃,5,台北福華大飯店,Google,4.6
2023-10-19,停車方便，餐點豐富好吃，座位舒適，環境氛圍佳，會再度光臨,5,台北福華大飯店,Google,4.6
2023-10-18,友善的酒店。位置很棒。工作人員鮑里斯很好而且樂於助人。,4,台北福華大飯店,Google,4.6
2023-10-18,一入住就被告知免费升等房间，虽然只入住一天，但感受还是不错，上个评论，柜台徐小姐介绍饭店也非常详细，整体8 out of 10 (由 Google 提供翻譯) 一入住就被告知免費升等房間，雖然只入住一天，但感受還是不錯，上個評論，櫃檯徐小姐介紹飯店也非常詳細，整體8 out of 10,5,台北福華大飯店,Google,4.6
2023-10-18,江南春一鴨六吃好豐富,5,台北福華大飯店,Google,4.6
2023-10-23,這次選101市景房 但房型挺普通,3,台北W飯店,Google,3.8
2023-10-22,這個環境（住宿、餐飲）都蠻不錯的.感覺很好…我是去32F吃 烤鴨+紅酒…真棒呀…服務員招待週到親切溫柔…師父切鴨技術一級棒料理又好…會在還滴…感謝,5,台北W飯店,Google,3.8
2023-10-21,預訂了一間“很棒的套房”，它當然沒有讓人失望，住宿環境簡直太棒了，可以看到台北 101 大樓的壯麗景色。位置很好，距離捷運站只有幾米遠。唯一的小抱怨是早餐服務——總體來說非常混亂，食物有點令人失望。,5,台北W飯店,Google,3.8
2023-10-20,非常感謝勞倫斯和伊芙琳協助我們完成 Fan Tuan 早餐捲餅任務🤩，你們讓一個飢腸轆轆的男人和他的妻子非常高興。抱歉沒有照片，因為我們吃太快了。你是最棒的，給這些人加薪！！萊斯和母雞 xxx,5,台北W飯店,Google,3.8
2023-10-19,我最喜歡的酒店之一，房間又大又漂亮，可以欣賞到城市的壯麗景色。他們的床和枕頭非常舒適，浴室也很棒。飯店的位置很棒，步行即可到達購物中心、餐廳和酒吧。轉角處還有一個火車站，出遊非常方便。,5,台北W飯店,Google,3.8
2023-10-19,飯店門口人員素質低落 尤其是門口那位刺青的 對人講話很沒水準 完全不懂為什麼五星級飯店會請他，門口是重要門面，麻煩飯店深思熟慮門口人員的選擇，以免照成更大的損失，本來對刺青的人完全沒意見，但這位刺青的先生完全就是那種會讓人覺得沒水準 原來刺青的人的水平也就那樣。 期望下次去不要再看到那位先生了，看一次不舒服一次。,1,台北W飯店,Google,3.8
2023-10-18,Amazon辦活動順便轉轉,4,台北W飯店,Google,3.8
2023-10-18,如果沒有提到的話，今天的雞尾酒就像水一樣。品質不怎麼樣，絕對不值這個價格。,1,台北W飯店,Google,3.8
2023-10-24,服務、餐點、景緻都很優美，無愧它五星等級,5,台北君悅酒店,Google,3.6
2023-10-24,很好的服務,5,台北君悅酒店,Google,3.6
2023-10-23,也許是因為它的規模，它比東京更令人印象深刻。 我覺得味道不錯，但是位置在只有建築物的地方，所以不太喜歡。 我認為這對於那些能夠在高樓裡發現價值的人來說是最好的環境。,5,台北君悅酒店,Google,3.6
2023-10-23,位置很好，就在台北101旁邊。但是酒店的某些部分看起來有點過時。,4,台北君悅酒店,Google,3.6
2023-10-22,餐點口味水準之上，服務人員訓練有待加強，刀叉用過後已經沾滿黏稠醬汁但依舊接著上下一道菜。,3,台北君悅酒店,Google,3.6
2023-10-22,餐飲優質該要試試，應會上癮,4,台北君悅酒店,Google,3.6
2023-10-22,沒有看到任何鬼魂。 🤷‍♂️,5,台北君悅酒店,Google,3.6
2023-10-21,分開後 前男友說 只有在拾起我忘在副駕的丁字褲 並送往嘴裡啃咬時 他才能夠藉此安慰自己 你我之間 我並非每一次都是贏家的 所以只能慢慢回味⋯曾經與你來過的地方⋯,5,台北君悅酒店,Google,3.6
2023-10-21,非常高級的飯店,5,台北君悅酒店,Google,3.6
2023-10-21,酒店目標容易找到。,5,台北君悅酒店,Google,3.6
2023-10-21,菜色豐富 多樣化的口味 很美味,4,台北君悅酒店,Google,3.6
2023-10-20,下午茶吃到飽，很讚,5,台北君悅酒店,Google,3.6
2023-10-18,本來將近5顆星的，可惜後場print shop有1隻油膩膩的大魔王....,2,台北君悅酒店,Google,3.6
2023-10-18,挺难评价的，呵呵，好像什么都不错、可是又有点说不出来的不满意，也许是自己要求过高吧，前台服务差了那么一点点发自内心的真诚？酒店有一点旧旧的历史印记。 (由 Google 提供翻譯) 挺難評價的，呵呵，好像什麼都不錯、可是又有點說不出來的不滿意，也許是自己要求過高吧，前台服務差了那麼一點點發自內心的真誠？酒店有一點舊舊的歷史印記。,4,台北君悅酒店,Google,3.6
2023-10-24,好吃且食物很燙又即時，希望港式飲料有凍檸茶，昨天點他們說沒賣～,5,兄弟大飯店,Google,4.0
2023-10-23,碩果谨存有推車點心的好吃港式飲茶,5,兄弟大飯店,Google,4.0
2023-10-22,每日餐盒 六顆飯丸100元 很不錯 大量訂購準時送達,5,兄弟大飯店,Google,4.0
2023-10-22,物超所值的中心飯店。工作人員非常友好和樂於助人。房間乾淨、舒適、設施齊全。它絕對在我未來所有台北旅行的清單上！,4,兄弟大飯店,Google,4.0
2023-10-20,"在此用餐,除交通便利,菜色及服務,是真物超所值。",4,兄弟大飯店,Google,4.0
2023-10-19,兄弟飯店的蛋糕價格不貴又好吃,4,兄弟大飯店,Google,4.0
2023-10-19,公司聚餐選擇兄弟飯店梅花廳，我們公司一向會提前預訂餐點，也會提前跟餐廳溝通桌菜菜單調整，都是希望同仁有好的用餐體驗，但此次發現兄弟飯店只記原始桌菜23800（我們其實三次撥電話溝通），其他需求完全沒聽進去，我司同仁更是提前到場確認時直接否認我們有提出需求，導致有缺餐點、桌菜也沒有換到本來要換的餐點，副理處理方式敷衍，只一直說其他也很好吃，問題不是其他好不好吃，而是我們希望可以有好的體驗，不需要到場才要各種溝通協調。 我們公司聚餐多次，不論什麼價位的餐廳都有（我們中午才去吃平價日式料理，人家就跟我們配合地很好阿），多數都樂見我們積極主動提前點餐讓他們預先準備，唯獨兄弟飯店梅花廳，電話中都說好，到場全部都忘記！,2,兄弟大飯店,Google,4.0
2023-10-19,到訪中式飲茶，點心比較少款式，但近捷運站，非常方便,4,兄弟大飯店,Google,4.0
2023-10-24,隔音很不ok.電梯聲叫了一整晚不太能睡覺！ 設備有點老舊！ 不推,1,台北寒舍喜來登大飯店,Google,4.6
2023-10-24,整體來說是很好的體驗 服務態度專業 態度親切 友善。 在市中心位置一級棒 旁邊就是捷運 離台車近走路約10分鐘 附近有麥當勞 阜杭豆漿 星巴克 全聯 7-11 全家超商 台式傳統早餐店 美而美。 華山文創園區走路也不用10分鐘 逛完華山隔壁就是冠軍咖啡🏆 興波 不論是冰滴 手沖 拿鐵一定會讓你妳覺得真的跟一般喝起來的咖啡不一樣 更香醇濃郁！ 華山隔一條街 就到有台北秋葉原的3C商場 光華商場與三創數位新天地 這裡找不到的東西 大概台灣就沒有地方有了。 離學校近環境單純 周圍又有監察 立法院 行政院 相對是安全的區域。,5,台北寒舍喜來登大飯店,Google,4.6
2023-10-24,我出差時在這裡住了 3 個晚上。晚上，俱樂部酒廊需要預約，每組有50分鐘的限制，但有7到8種熱菜可供選擇，所以我認為這是一個吃便餐的好地方。還有一個帶桑拿浴室的大浴場，您可以在那裡放鬆身心。,5,台北寒舍喜來登大飯店,Google,4.6
2023-10-24,好老的喜來登酒店。游泳池很小，電視系統過時，但就價格和黃金地段而言還不錯,4,台北寒舍喜來登大飯店,Google,4.6
2023-10-23,本來以為離台北車站很近，結果也沒那麼近，步行大約需要15分鐘。 附近有 7 和 Mac，所以如果您需要任何東西也很方便。 前面就有公車站和地鐵站，所以我想你應該習慣它。,4,台北寒舍喜來登大飯店,Google,4.6
2023-10-23,2018年中午自助餐buffet990元，下午茶buffet690元，菜色很豐富又新鮮，cp值很高。 今2023年午餐1380元。 台北喜來大飯店昔稱來來大飯店，成立1981年至今40餘年，氣派豪華不解當年，值得回味的飯店。,5,台北寒舍喜來登大飯店,Google,4.6
2023-10-23,用餐餐點精緻氣氛佳👍 ….來不及拍照📸餐點吃完了🫢🫢～只剩拍到甜點🤭🤭🤭,5,台北寒舍喜來登大飯店,Google,4.6
2023-10-23,用餐環境嶄新舒適,5,台北寒舍喜來登大飯店,Google,4.6
2023-10-22,風景美,5,台北寒舍喜來登大飯店,Google,4.6
2023-10-22,停車場比較不好進出，但熱忱細心的服務人員彌補一些缺點,5,台北寒舍喜來登大飯店,Google,4.6
2023-10-21,地點優越，靠近台北車站。友善且樂於助人的員工。合理的價格。,5,台北寒舍喜來登大飯店,Google,4.6
2023-10-20,房間乾淨舒適、服務優、早餐選擇多樣化、大多以中歺為主、但整體上早餐普通、味道上得不到驚喜、交通非常方便。,5,台北寒舍喜來登大飯店,Google,4.6
2023-10-20,我覺得性價比比日本飯店差一點，但是裡面很乾淨，設施在台灣都是頂級的。我的台灣之旅很愉快。,4,台北寒舍喜來登大飯店,Google,4.6
2023-10-20,這次我們住豪華客房，這邊服務態度十分親切，也對刷卡內容講得很仔細，完全沒有一絲不耐煩，對小孩也不冷漠很親切，房間也很舒適，而且床睡起來真的太舒服了，17樓有三溫暖 游泳池 健身房 可以使用😃,5,台北寒舍喜來登大飯店,Google,4.6
2023-10-19,傳統高級老飯店格局，房間鏡子很多，但蠻乾淨的，整體安靜高雅，比較適合商務住宿。地下停車場偏小及擁擠。雖然有親子設施但非親子房顧客須付費，兩大一小1000元。公設結束時間也蠻早的，房間mini bar都要收費，吹風機小隻又普通，行政酒廊也限特定房型，不太適合家庭或度假住宿。,3,台北寒舍喜來登大飯店,Google,4.6
2023-10-18,我出差住了3天。 我度過了一段舒適的時光。 這家旅館好像不需要給鋪床之類的小費。 我把它留在那裡但沒有收到。 早餐是唯一的一餐，但品種很豐富。 味道也很好吃。 也是在日本，所以一定程度上可以聽懂日語，所以不用擔心。,5,台北寒舍喜來登大飯店,Google,4.6
2023-10-24,地點很方便的飯店，就在台北車站附近，來台北玩，想說找個交通方便的地方，價格也合理，高樓風景也不錯，缺點就是房間比較老舊。,4,台北凱撒大飯店,Google,4.4
2023-10-23,在這家酒店獲得了很好的體驗。尤其是接待櫃檯的Alan，他熱忱的工作態度令人十分讚賞。不過，客房服務還有進步的空間。就像有一次我想加熱一些食物，但他們沒有幫助，因為這是一家五星級飯店，所以應該得到這種服務。不管怎樣，房間舒適乾淨，廁所裡有兩個水龍頭，非常寬敞！不錯的酒店，繼續努力！旁邊也有很多全家便利商店~還有健身中心和泳池區也很滿意。,5,台北凱撒大飯店,Google,4.4
2023-10-23,位置地點很好 服務也不錯 唯一的缺點是冷氣真的很難調整 一回太冷一會又很悶,5,台北凱撒大飯店,Google,4.4
2023-10-22,飯店位置◎ 除此之外，房間是套房，但感覺很小，設施陳舊，淋浴下水道從第一天就堵塞了，從房間裡可以看到台北車站，位置也不錯，但除此之外？就是這樣的感覺。 上面說有日本工作人員，但我不知道我住的5天他們是否在那裡？ 飯店周圍有很多餐廳和按摩院，附近也有便利商店，幾乎是直通車站的。 但下次我會選擇另一家酒店。,3,台北凱撒大飯店,Google,4.4
2023-10-22,地點便利，與車站直接相連。客房清潔度不錯，但如果你關掉房間裡的主燈，床頭的電源也會關閉，所以你可以透過關掉部分燈來為手機充電，而不是關掉房間燈。 我不知道第一天會發生什麼，所以我在浴室的插座裡為手機充電。 前台的貨幣兌換根據工作人員的不同而有所不同，因此在銀行或ATM機上兌換現金可能會更快。如果您不介意花時間，但擔心安全，請選擇飯店。,3,台北凱撒大飯店,Google,4.4
2023-10-21,飯店與台北車站直接相連，推薦給搭乘火車出行的客人。 雖然大樓很舊，但是價格合理，而且有禮賓部，所以我認為這是一家方便的酒店。,5,台北凱撒大飯店,Google,4.4
2023-10-21,這是我第一次去台灣。我在agoda上預訂了Metropolis Twin，但我想看看是否有浴缸，所以我直接給酒店發了郵件，得到了一間帶浴缸的房間。謝謝你！ 房間裡的壁紙有些地方有點破損，但是很乾淨、寬敞。廁所有衛洗麗。每天也進行清潔工作。我逛累了回來，玩得很開心。 您可以繼續使用智慧型手機充電器和吹風機等電器。 如果床邊有一個插座就更好了。 我必須插入卡片鑰匙才能搭電梯到我的房間，但有時反應不太好。 對於吸煙者來說，有一個屋頂花園，有活潑的植物，可愛的長尾小鸚鵡（和海龜），美麗的夜景，並且可以吸煙，所以我每天早上和晚上都使用它。 飯店好像有一家好吃的餐廳，所以好像有很多人只是在那裡吃飯。這次沒有包含早餐的計劃，所以想找個時間試試看。 位置非常方便。離開飯店時，您可以從飯店的地下室輕鬆前往台北車站。 然而，當我們回到酒店時，我們總是在台北車站的地下商場迷路💦M6是酒店附近的出口，但即使看地下商場樓層地圖，我們也找不到清楚，迷路了。 （這30分鐘就浪費了…） 請前往高架資訊牌上的忠孝西路。您將到達M6出口。 附近還有新光三越和便利商店，方便購物。 這是一家很棒的飯店，是個非常有趣的台灣之旅的大本營！我還想用它。,5,台北凱撒大飯店,Google,4.4
2023-10-21,地理位置佳，但對於房間設施有點失望，在訂房網訂房，詳細看過房間設施的簡介，才訂房的，入住時才被告知因房間翻新，所以沒有浴缸。且冰箱不會冰，吹風機風速很小，吹頭髮需要較久的時間。,3,台北凱撒大飯店,Google,4.4
2023-10-21,交通便利，週邊商業設施、旅遊設施近在咫尺。 衛洗麗是日本人的專屬👍,4,台北凱撒大飯店,Google,4.4
2023-10-20,房間還算乾淨，地點靠近火車站也方便。 但是早餐餐點不好，而且服務品質略待改進，尚未結束用餐且桌上牌子未翻至結束用餐，取餐回來位置已經被整理乾淨要給下一組客人，整個無言。,4,台北凱撒大飯店,Google,4.4
2023-10-19,位置便利，靠近台北車站，可通往所有各種交通方式...漂亮而舒適，房間裝飾感覺有點過時，但總體來說維護工作很認真。附近有很多食物選擇。不錯的選擇，感謝我的妻子選擇了一個好地方！,3,台北凱撒大飯店,Google,4.4
2023-10-18,"外國人需要額外付費,欺負老人家吃飯,又舊又 在辦理入住手續時，他們提出了一些瘋狂的價格規則，即沒有台灣身分證的外國人每晚必須額外支付約 25 美元。這絕對是瘋狂的，因為我們已經支付了房間費用，而且房間實際上已經準備好了。由於不允許取消預訂，我們被迫支付每晚的額外費用，否則將無處住宿。這些「潛規則」和收費，明顯是飯店為了佔便宜、欺負老年人而設計的。 最重要的是，飯店的一切都超級舊，感覺不太乾淨。",1,台北凱撒大飯店,Google,4.4
2023-10-18,很棒的酒店，位於鎮上的一個好地方。我想提一下登記櫃檯的艾琳，她的工作非常樂於助人且專業。,5,台北凱撒大飯店,Google,4.4
2023-10-22,牛肉真的不錯吃 服務生臉臭的可以，請她拿個杯子拿半天還要再次提醒。,5,台北美福大飯店,Google,5.0
2023-10-21,服務&設備&餐飲品質跟其價格有對等 很用心維持的飯店,5,台北美福大飯店,Google,5.0
2023-10-20,全家人下午茶吃到飽，居然6歲的小孫女，要收成人的餐費，心情很不舒服,3,台北美福大飯店,Google,5.0
2023-10-20,下午茶 菜色穩定沒問題 內場服務沒問題 個人用餐當日確定用餐客人自動排隊並無混亂問題 但是若貴餐廳希望客人排隊入場時 有固定動線 請使用 紅龍柱 或盡快帶位消化人潮 而不是叫一個年輕女生同仁跑來叫排隊的幾個老人家 走過來到她手指的地上 甚麼向後轉 臉看那邊 甚麼隊伍要折起來? 甚麼新規定嗎 以前來也沒這樣! 聽得一頭霧水 幾個殷實的老人家手足無措 好像自己做錯甚麼事情 最後入場速度也沒有加快 大家是付費來用餐的 並不是來領免費愛心便當的 還請多尊重顧客感受,5,台北美福大飯店,Google,5.0
2023-10-20,寬敞舒適,4,台北美福大飯店,Google,5.0
2023-10-18,僅在電話訂房過程中，感到滿滿的不耐與不友善。 1.第一次詢問訂房組，給了錯誤訊息，指引購買錯誤票券，員工對飯店房型似很不熟悉。 2.第二次訂房組邱先生覆電，語氣冷淡至極，回應僅像唸稿不斷重複 3.第三位小姐稍好些，僅微冷，讓人懷疑這飯店是剛集體受罰或....？ 與友人討論決定再去文華東方，從此拒絕往來，ㄧ家飯店能在訂房過程即讓人卻步，也不容易。,1,台北美福大飯店,Google,5.0
2023-10-23,謝謝值班經理Kent熱情服務 與安排！ 以及謝謝服務中心接待人員！從一下車就被熱情服務。 值得被表揚,5,台北遠東香格里拉,Google,4.6
2023-10-23,午餐千層糕有小蟲子，環境、服務、餐點都不錯，但衛生需加強 雖說難免，但以這個價位還出現蟲子在糕點上，實在有些說不過去,1,台北遠東香格里拉,Google,4.6
2023-10-23,10/21吃午餐後坐飯店前的排班計程車，下車時迷糊把手機忘在車上。 謝謝運將老闆幫忙把手機送回一樓櫃檯、謝謝大廳前檯與房務團隊幫忙用心保管。 讓手機裡充滿快樂回憶的照片能保留下來。由衷感謝您們給予我的幫助。❤️❤️❤️❤️❤️,5,台北遠東香格里拉,Google,4.6
