review_date,review_text,amenities_score,service_score,location_score,overall_rate,review_hotel,review_source,expectation
2024-02-17,"The hotel provides complimentary parking for VIP guests, making it convenient. I utilized the AMEX upgrade, early check-in, and late check-out offer, which included a double breakfast and access to the 5th-floor SPA. However, during breakfast, despite the card indicating double breakfast, the staff allowed only one person, insisting an additional $40 USD for the second guest. I had to pay $1180 NTD out of pocket for my friend to join. The SPA required membership or an additional $500 fee, but I opted for membership, fortunately offset by a $100 USD credit from my AMEX card. The staff explained that the men's SPA area is larger due to more male guests from the gym, leaving the women's area relatively smaller. Awkwardly, they chose to clean the floor while we were naked in the hot springs; it would be better to do such tasks when there are no guests to avoid disruption. Bottled water is available upon request at the front desk. I enjoyed the beef noodles and Southeast Asian dishes at the first-floor restaurant. The truffle cheese bread and hefty fresh milk toast from the bakery across the check-in counter were delightful, despite the slightly high prices – the quality justified it! Hotel樓下有住房貴賓免費停車很方便，使用了AMEX升級房間、提早入住和晚退房專案，告知我的卡片附有雙人早餐、5F的SPA，但早上去餐廳用餐時，服務人員僅讓一人吃早餐，拒絕讓另一位進入，要求一位多加$40美金，於是我必須自費$1180NTD讓同行友人也可以一起用餐；SPA三溫暖要加入會員才能使用，或者是另外自費500？總之我還是加入的會員，還好我的AMEX信用卡有另外100美金的住房消費抵扣。工作人員說男湯的SPA設施和池子比較大，因為健身房的關係比較多男客人，所以女性的三溫暖池比較小，有個小蒸氣跟烤箱，只適合一個人待在裡面超過兩個人會很尷尬、也很難呼吸，熱池同時待2-3個人還可以接受，冷池一人。有點尷尬是工作人員選擇在我們裸體泡湯的時候在前面聊天刷地板，建議酒店最好在沒有客人的時候再做這些，以免打擾客人休息。有需要瓶裝水可以跟櫃檯問。 很喜歡吃1樓餐廳的牛肉麵、南洋風口味的料理，入住櫃檯對面麵包店的松露起司麵包和重磅鮮奶吐司相當可口，雖然價格偏高，但真材實料！ (由 Google 提供翻譯) The hotel provides complimentary parking for VIP guests, making it convenient. I utilized the AMEX upgrade, early check-in, and late check-out offer, which included a double breakfast and access to the 5thbreak-floor PA. despite the card indicating double breakfast, the staff allowed only one person, insisting an additional $40 USD for the second guest. I had to pay $1180 NTD out of pocket for my friend join. The SPA re I opted for membership, fortunately offset by a $100 USD credit from my AMEX card. The staff explained that the men's SPA area is larger due to more male guests from the gym, leaving the women'srea relmen more male guests from the gym, leaving the women'srea relmen'sreawlyt. floor while we were naked in the hot springs; it would be better to do such tasks when there are no guests to avoid disruption. Bottled water is available upon request at the front desk. I enjoyed the benjohish -floor restaurant. The truffle cheese bread and hefty fresh milk toast from the bakery across the check-in counter were delightful, despite the slightly high prices – the quality justified it! Hotel樓下有房屋貴賓免費停車很方便，使用了AMEX升級房間、提早入住和晚退房項目，告知我的卡片附有雙人早餐、5F的SPA，但早上去餐廳用餐時，服務人員僅讓一人吃早餐，拒絕讓另一位進入，要求一位多加$40美金，於是我必須自費$1180NTD讓同行友人也可以一起用餐；SPA桑拿要加入會員才能使用，或者是另外自費500？總之我還是加入的會員，還好我的AMEX信用卡有另外100美金的房屋消費扣款。工作人員說男湯的SPA設施和池子比較大，因為健身房的關係比較多男客人，所以女性的桑拿池比較小，有個小蒸汽跟烤箱，只適合一個人待在裡面超過兩個人會很尷尬、也很難呼吸，熱池同時待2-3個人還可以接受，冷池一人。有點尷尬是工作人員選擇在我們裸體泡湯的時候在前面聊天刷地板，建議酒店最好在沒有客人的時候再做這些，以免打擾客人休息。有需要瓶裝水可以跟櫃檯問。很喜歡吃1樓餐廳的牛肉麵、南洋風口味的料理，入住櫃檯對面麵包店的松露起司麵包和重磅鮮奶吐司相當可口，雖然價格偏高，但真材實料！",3.0,5.0,5.0,3,台北君悅酒店,Google,5.0
2024-02-05,,,,,3,兄弟大飯店,Google,3.0
2024-02-18,聚會宴會的好地方,5.0,5.0,5.0,5,台北寒舍喜來登大飯店,Google,4.8
2024-02-18,房間乾淨寬敞。浴室配有浴缸，房間可容納一張加大雙人床和一張單人床。如果您正在尋找高品質的住宿或帶孩子旅行，這將是一個不錯的選擇。 如果您身體狀況還不錯，並且願意步行觀光探險，那麼從酒店步行即可到達西門頂。,5.0,5.0,4.0,4,台北寒舍喜來登大飯店,Google,4.8
2024-02-18,十二廚不錯吃 :),5.0,5.0,5.0,5,台北寒舍喜來登大飯店,Google,4.8
2024-02-18,不錯的飯店,5.0,5.0,5.0,5,台北寒舍喜來登大飯店,Google,4.8
2024-02-19,CP高大飯店 美中不足係台北車站夜晚不及西門町熱鬧,4.0,5.0,5.0,5,台北凱撒大飯店,Google,4.0
2024-02-18,聚餐地點距離台北車站近,3.0,3.0,4.0,3,台北凱撒大飯店,Google,4.0
2024-02-18,👍,4.0,5.0,5.0,4,台北凱撒大飯店,Google,4.0
2024-02-17,車站附近便利且受歡迎的飯店。由於我在最後住了 3 晚，只能透過樂天預訂房間。我是從松山機場搭電車過來的，所以走的是M8出口，沒有樓梯。可以跟前台協商要浴缸。如果您站在大廳，工作人員會立即過來詢問您是否需要什麼。如果洗衣出現問題，工作人員會透過電話前來救援。廁所曾經堵塞過一次，所以我必須抽水。我也喜歡房間裡的竹牙刷。缺點是房間很冷。我立即在附近的優衣庫買了一件運動衫上衣和下裝。尋找食物不會有任何困難，包括在車站內。此外，正如其他評論中提到的，卡鑰匙點擊了幾次。,,,,4,台北凱撒大飯店,Google,4.0
2024-02-19,總結起來，是一家非常好的酒店，景色有點令人失望，但是設施非常乾淨、豪華。游泳池，尤其是桑拿設施非常好…去桑拿很多次...太好了☺️☺️☺️,5.0,5.0,4.0,5,台北美福大飯店,Google,5.0
2024-02-18,今天去一樓自助餐廳用餐、餐點甜點都很不錯，很棒！,,5.0,5.0,5,台北美福大飯店,Google,5.0
2024-02-18,有種包場的感覺,5.0,5.0,5.0,5,台北美福大飯店,Google,5.0
2024-02-16,裡面好多餐廳都很好吃,,,,5,台北美福大飯店,Google,5.0
2024-02-15,這間以目前住過的飯店來說可以排進前三名，會想再度入住。 房間夠大而且乾淨，晚上相當安靜，早餐菜色也相當豐富，價格也便宜整體CP值超高,5.0,5.0,4.0,5,台北美福大飯店,Google,5.0
2024-02-18,整體應該給四星，消費金額也高。 多的半顆星給六樓認真的教練們和頂樓辛苦的救生員。 還有半顆星是因為從小到大的回憶。,4.0,4.0,4.0,5,台北遠東香格里拉,Google,3.8
2024-02-18,補班日出納打了五通都沒了接，轉接秘書都沒人接，星期六補班日都沒人上班，效率會不會太差 要處理事務都不能處理,,1.0,,1,台北遠東香格里拉,Google,3.8
2024-02-16,餐點不行，不知道是不是因為剛好過年的關係，廚師都放假去了,4.0,5.0,,4,台北遠東香格里拉,Google,3.8
2024-02-16,遠東Cafe 自助餐，菜色好，服務優，值得常去。,,5.0,,5,台北遠東香格里拉,Google,3.8
2024-02-18,海鮮很生猛 還在牆上爬,,,,1,三德大飯店,Google,2.2
2024-02-17,入住酒店期間在酒店出意外，主要的原因就是浴缸沒有防滑墊，所以在洗澡時滑倒在地上，幸好當時沒有嚴重傷勢，我已經第一時間通知酒店的前台，他們沒有慰問我的傷勢及酒店也沒有跟進，我要求酒店會如何處理，前台職員說會安排防滑墊給我，由於我是外地旅客，不清楚台灣的醫療程序，雖然滑倒是沒有嚴重表面受傷的情況，但到中午時手開始水腫，所以我問酒店在哪裏可以看醫生？他提供了地址給我，晚上我立刻去看急症。之後回到酒店我把事情告知前台員工。他說已經把事情記錄。但什麼也沒有說，也沒有跟進。回到香港看醫生，醫生要求照了磁力共振，診斷是弄傷頸部導致手部麻痹，之後一直做物理治療。之後我把事情email給酒店，他竟然回覆我，我沒有第一時間通知酒店，這實在不負責任，好想把這事情告知大家這酒店實在不負責任入住的旅客要小心，酒店的處理方太大問題，還把這個意外推卸在旅客身上，還說謊地說旅行沒有第一時間通知敝酒店，太離譜。 以下我再三要求酒店回覆，他們才肯回應 親愛的貴賓 我們很遺憾聽到這個消息，敝飯店一直以來都有替顧客投保公共意外責任險，但由於您沒有在受傷的第一時間即時通知敝飯店且也未即時提供就醫時的就醫紀錄及診斷證明等資料，致敝飯店未委請保險公司協助處理，而如今所述傷勢恐無法令保險公司認定為有直接關聯性而獲得後續的理賠。 為表示我們對此事件的重視，我們願意補償您2023年11月19日在台北馬偕醫院的就醫費用，同時再給予您2024/12/31前再次光臨的VVIP待遇(享住宿5折優惠)。 最後僅代表公司全體同仁祝您早日康復！ 他回覆以上email後一直沒有聯絡本人，完全沒有重視事件，這間酒店大家一定要black list ，莽顧客的安全，－間黑心酒店，發生時的時候酒店員工不懂得如何處理，及當時我跟前台員工提及到可否書面證明我在這裏發生意外。他說酒店不能有這個安排。 這間酒店只能比劣評，酒店完全沒有安全意識，及遇到意外的程序，也沒有認真去跟進事件，實在太恐怖。,1.0,1.0,1.0,1,三德大飯店,Google,2.2
2024-02-16,老牌但是很大的酒店，適合淡水或北投行程的不錯的酒店，衛生間特別寬敞，還不錯，早餐很貴，但可能是因為自助餐出名吧？不然感覺很多當地人都是故意選擇吃自助餐的，如果能含早餐就更好了，性價比更高。,4.0,5.0,4.0,4,三德大飯店,Google,2.2
2024-02-14,房間很老舊，蓮蓬頭泛黃卡垢也不更換，馬桶不好沖水，住三晚也不詢問是否整理房間，過年期間附近幾乎沒東西吃，沒有飲水機，得跟櫃台一直要水很不方便。 如果坐捷運來，提著行李千萬不要走最靠近飯店的5號出口，會有無止境的樓梯等著你。,,,,3,三德大飯店,Google,2.2
2024-02-19,台北市的經典地標，內部中式風格滿滿,,,5.0,5,圓山大飯店,Google,4.6
2024-02-18,你的父母喜歡你。建築宏偉、華麗。坐班車很方便。,5.0,5.0,5.0,5,圓山大飯店,Google,4.6
2024-02-18,從圓山神社到圓山飯店，地點跟歷史就很豐富多樣了,,4.0,5.0,4,圓山大飯店,Google,4.6
2024-02-18,除夕地點在這兒，算是很可以，就是長老歷史記憶！通知要1630前到，好停車；但1730開始用餐啊，早到才知活動滿滿，打鼓，舞龍.......各喜慶場景，來不及拍照，拍照場景....人多，遊戲分流，過年氣氛滿滿 ；吃巧沒有可吃飽，服務人員太年輕但反應迅速，可以啦！,,4.0,5.0,4,圓山大飯店,Google,4.6
2024-02-18,東方之美 富麗堂皇,4.0,4.0,4.0,5,圓山大飯店,Google,4.6
2024-02-14,,,,,5,豪景大酒店,Google,5.0
2024-02-17,很棒的酒店，我在那裡住了一個星期，這是一次非常好的體驗。房間超級乾淨，工作人員很友善，為了欣賞 101 塔的景色也是值得的！ 而且：克里斯調製的雞尾酒是最好的，希瑟是天使😍,5.0,5.0,5.0,5,美麗信花園酒店,Google,4.0
2024-02-15,太用心了，值得推薦的好飯店喔 因為參加武陵賞櫻6:30就需要check out無法用早餐，今天早上checkout退房時就看到餐盒準備好讓我們能帶走享用。 晚上叫外送宵夜時，飯店人員發現外送沒有餐具馬上準備給我。 真的太貼心用心的飯店了😊😊😊值得推薦喔😊😊😊,5.0,5.0,5.0,5,美麗信花園酒店,Google,4.0
2024-02-15,戶外溫水泳池 從湛藍水波，開始與身體輕盈對話！ 陽光、空氣、花與水，交織出不一樣的身心活力潛能。 美麗信為游泳愛好者打造豪宅後院般的戶外休憩泳池， 可以在此拋去所有繁雜，僅是悠閒靜躺， 或是於池畔愜意享受飲品輕食； 或是恣意浸淫於盪漾水波，傾聽身體與水花所交融出的感官協奏。 是壓力放逐的新樂園，獨享一派自在寧靜的閒適天地，或律動、或靜享，悠游出屬於您的美麗自信。,4.0,4.0,4.0,4,美麗信花園酒店,Google,4.0
2024-02-14,從字面上看不能,1.0,1.0,1.0,1,美麗信花園酒店,Google,4.0
2024-02-13,來台北住宿首選！服務人員親切、餐飲好吃、飯店設備完善！,5.0,5.0,5.0,5,美麗信花園酒店,Google,4.0
2024-02-16,除夕晚餐抽中福袋都是放了3年快過期的試用品，一桌這麼貴，福袋還真沒誠意呢,,,,3,台北寒舍艾美酒店,Google,3.3
2024-02-16,訂了兩間房中午已先登記有訂房還未拿房卡，三點到櫃臺要拿房卡人員用電腦花了10-20分之久，最後跟我們告知其中一間還沒整理好，也只好先拿了房卡先到好的一間，不然也不能怎樣，另一間竟然拖到四點半左右才拿房卡給我們，拿來時的服務員也什麼都沒說，看評論貴飯店這情況蠻常發生的，也並無解決好這個問題，非常糟糕，不會再入住,1.0,2.0,4.0,2,台北寒舍艾美酒店,Google,3.3
2024-02-14,吃尾牙 中了5000元,,,,5,台北寒舍艾美酒店,Google,3.3
2024-02-18,是來吃自助餐的，菜色精緻，不算多。螃蟹很好吃。,,5.0,5.0,5,JR東日本大飯店台北,Google,4.6
2024-02-18,鉑麗安餐廳-弄了餐飲優惠餐卷之後，整體菜色大幅下降！去年同期來吃飯，還有龍蝦、新鮮草莓，現在都是些便宜的食材充數，水果種類也很一般，低價促銷策略讓餐廳來客數變多了，但整體用餐的品質下降，讓人明年不會再想攜家帶眷來吃團圓飯了！去年餐卷補貼假日差額只要200元，今年變成300元，菜色還如此一般，實在令人失望，另外手卷師傅動作緩慢到令人懷疑是不想要太快出餐給客人？今年用餐的感覺是只剩下跟去年一樣的咖啡機的咖啡品質一樣好而已了。,5.0,4.0,5.0,4,JR東日本大飯店台北,Google,4.6
2024-02-18,一個舒適的地方和優質的服務,4.0,5.0,4.0,5,JR東日本大飯店台北,Google,4.6
2024-02-18,就在南京復興站旁邊，雖然步行距離內餐廳和景點不多，但價格合理，適合家庭出遊。我帶著兩個孩子進行了四口之家的旅行。,4.0,4.0,4.0,4,JR東日本大飯店台北,Google,4.6
2024-02-18,日本集團接手後軟硬體都有提升，大年初一入住剛好遇到飯店總經理率領的舞龍舞獅表演，開車可停在飯店樓下平面式停車場，住房停車免費、用餐停3小時免費，房間比想像的大間，沙發床椅、床頭燈等細節做得很到位，9樓的三溫暖、健身房很乾淨定期會清掃，如果要使用游泳池需預約。 因為隔天大年初二回娘家，回來取車會超過退房時間，和櫃台說明還特別通融免費停車時間延長2小時，住宿體驗很舒適CP值高，下次會再選擇入住。,5.0,5.0,5.0,5,JR東日本大飯店台北,Google,4.6
2024-02-18,吃到飽自助餐的菜色不錯，很用心。,,5.0,5.0,5,JR東日本大飯店台北,Google,4.6
2024-02-17,餐廳海鮮很不錯，大推 雖然菜色不多，但每樣都很精緻,5.0,5.0,5.0,5,JR東日本大飯店台北,Google,4.6
2024-02-17,我們在Metropolitan Premier飯店住了9天，體驗非常愉快。很多人已經說了我們想說的關於這個地方的事情，對於我們來說，我們下次來台灣還會回到這裡。,5.0,5.0,5.0,5,JR東日本大飯店台北,Google,4.6
2024-02-16,很棒的飯店,,,,5,JR東日本大飯店台北,Google,4.6
2024-02-19,溫泉很棒，有分一般熱水還是溫泉，討厭溫泉味又的可以熱水加多一些。雙人房的浴缸（湯池）不大，兩個人坐著進去腿需要稍微屈曲。撇除溫泉的特點這裡算是普普通通，如果不考慮價格或特別喜歡溫泉的話，還是可以來放鬆放鬆的,3.0,3.0,4.0,4,北投水美溫泉會館,Google,3.4
2024-02-18,房價不低 櫃台服務人員好幾個 人員素質待改進 櫃台記錄不一致 房型給的也不對 以後不會再來,3.0,1.0,3.0,2,北投水美溫泉會館,Google,3.4
2024-02-18,日月湯屋約有6坪蠻大的，乾淨明亮維護很好，有2池，一池可放溫泉（白璜泉），一池可放冷水，交替泡三溫暖，溫泉呈現乳白色，帶有一點點硫磺味，房內還舖有按摩石，這個設計很加分，平日價90分鐘1200元，很便宜又划算。 整館滿滿日式風格，木質裝潢顯得很有氣氛，這點非常吸引我，非常棒的體驗,,,,5,北投水美溫泉會館,Google,3.4
2024-02-14,泡大衆湯要爬樓梯到四樓不是很方便，如果可以盡量請介紹給人搭電梯，有年紀的人腿很不行耶@@早餐普通澱粉類居多，如果可以請多增加蛋白質類的，房間吊燈有的線快斷了，有小朋友的請小心，剛使用熱水壺裡有雜質，需要自行再去沖洗一次，優點是很安靜,,,,2,北投水美溫泉會館,Google,3.4
2024-02-14,我選擇北投作為旅行目的地的原因是為了泡溫泉。 不能說水是完全好的，但是 這也不是壞事。 主浴室不乾淨。 我先生差點滑倒，因為地板很滑。 我在整個旅途中都戴著補丁。 就價格而言，房間也不乾淨。 由於我們是家庭旅行，一段時間以來我們第一次鋪了毯子。 我選擇了日式房間躺著。 也許只是那個房間的問題，但聞起來很潮濕 壁紙上還可見一點黴菌。 這是一家老酒店，所以我能理解一些。 價格令人失望,3.0,4.0,4.0,4,北投水美溫泉會館,Google,3.4
2024-02-14,我用的是公共浴室，但設施很乾淨。 實在是太平常了，讓我懷疑自己是不是也要付出這個代價，千里迢迢來到這裡。,,,,2,北投水美溫泉會館,Google,3.4
2024-02-17,看到很多評論，本來對設備品質之不太抱太大希望，但實際住過是覺得還不錯，以價錢來說算可以。 至少房間是整潔乾淨，浴室比較昏暗窗小，可能較潮濕稍有霉味，但泡湯的地方好像也幾乎都是如此，也沒什麼好挑的。日式傳統飯店風格的房間，隔音上還可以，也可能我們是住三人房型，也剛好沒碰到吵的客人。至少走廊走動人聲我們是都沒感覺到。還送泡麵零食飲料讓我們吃的很開心。戶外池老婆小孩反應很不錯，運氣好晚上還可以看到星星。服務算是比較中規中矩，動作都很快，基本上辦入住手續也沒等到1分鐘，入住解說很用心。整個留宿過程的各類型服務態度都給90~100分。 泊車100小費沒其他選擇。食物上只用過他早餐還算基本豐盛，手工三明治不錯。總之稱他是老牌五星級餐廳，配合合理價位是很好的選擇。 餐廳因為吃了泡麵沒去體驗，就不知道值不值得了！,5.0,5.0,4.0,5,北投春天溫泉酒店,Google,4.8
2024-02-17,讚,5.0,5.0,5.0,5,北投春天溫泉酒店,Google,4.8
2024-02-16,戶外溫泉、不同溫度溫泉池、地熱區,4.0,4.0,4.0,4,北投春天溫泉酒店,Google,4.8
2024-02-14,露天浴池使用了一天，非常滿意。 湯很多，溫度40度，韓國人喜歡！ 我喜歡濃烈的硫磺味。 回到北投我一定會再看一次！,,,,5,北投春天溫泉酒店,Google,4.8
2024-02-13,服務餐桌帅哥非常有耐性認真聽我們更改餐而且面容一直保持親切回應勝於美食！1一,4.0,5.0,5.0,5,北投春天溫泉酒店,Google,4.8
2024-02-19,職員十分友善，穿著日式和服的接待員，禮貌地帶到房間並講解房內設施非常詳盡。 房間整潔舒適，景觀開揚，房內酒水小食皆很貼心，感覺有如置身於日本旅館中， 另有接駁專車到北投捷運站，交通非常方便。,5.0,5.0,4.0,5,北投日勝生加賀屋國際溫泉飯店,Google,3.4
2024-02-18,房價與 服務品質不成正比。 櫃台服務人員從入住到退房，好像只負責收款給發票。對問題處理機制生疏冷淡！ 帶著對日本「加賀屋」的品牌而來，整體住宿體驗不如房價來的驚艷！ 跟家人一來，加床郤未落實，整晚睡的不好！ 可惜也很失望！,4.0,3.0,3.0,3,北投日勝生加賀屋國際溫泉飯店,Google,3.4
2024-02-18,湯屋廢到笑,1.0,1.0,5.0,1,北投日勝生加賀屋國際溫泉飯店,Google,3.4
2024-02-16,服務好 👍 房間整潔👍 十分舒適👍,5.0,5.0,5.0,5,北投日勝生加賀屋國際溫泉飯店,Google,3.4
2024-02-15,整體來說以CP值來說偏低 優 1. 入房會有專屬人員解說相關住宿細項，房間內外也很有日式氣息。 2.早餐是自助式種類豐富 3.大眾池很讚不論動線規劃及隱私性都很好 缺 1.有些活動並未說明或不同人員說明有不一致情況。（比如活動樓層或提醒有活動卷隨附於放卡內下樓要參與才知道） 2.景觀一般。 3.住宿體驗並未與價格成正比，不論國內或國外同等價格，可以獲得更好的住宿體驗。,4.0,3.0,3.0,3,北投日勝生加賀屋國際溫泉飯店,Google,3.4
2024-02-18,來泡湯用餐： 1. 餐廳營業到2點，也沒說幾點前不能點餐，不能預定；反正1點就拒絕你的預約；點餐後服務生才跟你說，你點的清燉牛肉麵沒有，令人很失望😮‍💨😮‍💨飲料自助式喝到飽，CP質試過就知道😮‍💨 2. 泡大眾池，一池溫度非常之高，另一池溫度舒服卻是氣泡池，蒸氣室的蒸汽很強進入要小心，烤箱有人在烤自己的衣服，只有5個躺椅卻要應付當下大約30個人，有人睡覺一直霸佔著，整體環境就是小就是擠，完全沒能好好放鬆享受 3. 地點很方便，從新北投捷運站過個馬路，走過來就是了⋯⋯ 4. 附近吃的很多，CP值都比較好,,3.0,5.0,2,南豐天玥泉會館,Google,3.8
2024-02-17,泡過湯屋，也住過房，也許我們都是平日來，所以服務上都沒有什麼問題。有一次住房，因為訂房有備註生日，所以入住後在房間冰箱有小蛋糕和卡片，感到十分貼心。而湯屋的話，隔音到不是什麼問題，我大部分去泡都很安靜，只是湯屋內多了個冷池，我想一般人去泡湯都很少用到那池區域，感覺泡湯空間有些浪費了。,4.0,5.0,5.0,5,南豐天玥泉會館,Google,3.8
2024-02-15,家族春節聚餐在2樓！有卡拉IK歡唱的活動。食物一般般！,,4.0,5.0,4,南豐天玥泉會館,Google,3.8
2024-02-15,食物好吃,4.0,5.0,4.0,4,南豐天玥泉會館,Google,3.8
2024-02-14,服務親民，房間不錯，新年活動設計的也很有感，好玩且符合新年的意義👍🏻 ⚠️但初三凌晨1點發生的警鈴誤觸事件🚨，太可怕了，可怕的不是警報大響，而是當下聯絡不到任何一位飯店人員，😠造成房客們的恐慌 希望你們一定要正事這次事件，加強人員留守及處理危機的能力‼️,4.0,5.0,4.0,3,陽明山天籟渡假酒店,Google,3.5
